session_key,driver_id,stint_number,lap_start,lap_end,compound,tyre_age_at_start
11307,28,2,23,37,HARD,0
11307,28,3,38,65,HARD,0
11307,29,1,1,12,SOFT,0
11307,29,2,13,34,HARD,0
11307,29,3,35,65,HARD,0
11307,30,1,1,14,MEDIUM,0
11307,30,2,15,15,HARD,0
11308,1,1,1,3,SOFT,0
11308,1,2,4,10,SOFT,3
11308,1,3,11,13,SOFT,0
11308,1,4,14,17,SOFT,3
11308,2,1,1,5,MEDIUM,0
11308,2,2,6,9,SOFT,0
11308,4,1,1,3,SOFT,0
11308,4,2,4,5,SOFT,3
11308,4,3,6,11,SOFT,4
11308,6,1,1,3,HARD,0
11308,6,2,4,10,HARD,3
11308,6,3,11,13,HARD,0
11308,6,4,14,18,SOFT,0
11308,6,5,19,28,HARD,13
11308,7,1,1,5,MEDIUM,0
11308,7,2,6,9,MEDIUM,5
11308,7,3,10,12,MEDIUM,9
11308,7,4,13,15,SOFT,0
11308,7,5,16,29,MEDIUM,12
11308,8,1,1,8,HARD,0
11308,8,2,9,15,HARD,8
11308,8,3,16,18,SOFT,0
11308,8,4,19,21,SOFT,3
11308,12,1,1,5,HARD,0
11308,12,2,6,16,HARD,5
11308,12,3,17,22,SOFT,0
11308,12,4,23,31,SOFT,6
11308,13,1,1,7,MEDIUM,0
11308,13,2,8,13,MEDIUM,7
11308,13,3,14,16,SOFT,0
11308,13,4,17,19,SOFT,0
11308,13,5,20,30,MEDIUM,0
11308,16,1,1,4,MEDIUM,0
11308,16,2,5,14,MEDIUM,4
11308,16,3,15,20,SOFT,0
11308,16,4,21,25,MEDIUM,14
11308,18,1,1,3,MEDIUM,0
11308,18,2,4,12,MEDIUM,3
11308,18,3,13,18,SOFT,0
11308,18,4,19,30,MEDIUM,12
11308,19,1,1,1,MEDIUM,0
11308,19,2,2,2,MEDIUM,1
11308,19,3,3,7,MEDIUM,2
11308,19,4,8,13,MEDIUM,0
11308,19,5,14,19,SOFT,0
11308,19,6,20,26,MEDIUM,13
11308,20,1,1,5,MEDIUM,0
11308,20,2,6,8,MEDIUM,5
11308,20,3,9,15,MEDIUM,8
11308,20,4,16,18,SOFT,0
11308,20,5,19,26,MEDIUM,15
11308,22,1,1,3,HARD,0
11308,22,2,4,5,HARD,3
11308,22,3,6,7,HARD,0
11308,22,4,8,13,SOFT,0
11308,22,5,14,19,HARD,7
11308,23,1,1,3,MEDIUM,0
11308,23,2,4,14,MEDIUM,3
11308,23,3,15,26,SOFT,0
11308,24,1,1,1,HARD,0
11308,24,2,2,3,HARD,1
11308,24,3,4,14,HARD,3
11308,24,4,15,18,SOFT,0
11308,24,5,19,20,SOFT,4
11308,24,6,21,29,HARD,14
11308,25,1,1,3,MEDIUM,0
11308,25,2,4,6,MEDIUM,3
11308,25,3,7,11,MEDIUM,6
11308,25,4,12,17,MEDIUM,11
11308,25,5,18,20,SOFT,0
11308,25,6,21,23,SOFT,3
11308,27,1,1,6,HARD,0
11308,27,2,7,10,HARD,6
11308,27,3,11,12,SOFT,0
11308,27,4,13,14,SOFT,2
11308,28,1,1,7,HARD,0
11308,28,2,8,13,HARD,7
11308,28,3,14,16,SOFT,0
11308,28,4,17,18,SOFT,3
11308,29,1,1,3,MEDIUM,0
11308,29,2,4,9,MEDIUM,3
11308,29,3,10,12,MEDIUM,9
11308,29,4,13,15,SOFT,0
11308,29,5,16,18,SOFT,0
11308,29,6,19,19,SOFT,6
11308,29,7,20,27,MEDIUM,0
11308,30,1,1,7,HARD,0
11308,30,2,8,12,HARD,7
11308,30,3,13,15,SOFT,0
11308,30,4,16,21,SOFT,3
11308,31,1,1,3,HARD,0
11308,31,2,4,10,HARD,3
11308,31,3,11,17,HARD,10
11308,31,4,18,21,SOFT,0
11308,31,5,22,22,SOFT,4
11308,32,1,1,2,MEDIUM,0
11308,32,2,3,10,MEDIUM,2
11308,32,3,11,16,MEDIUM,10
11308,32,4,17,20,SOFT,0
11309,1,1,1,5,MEDIUM,0
11309,1,2,6,8,MEDIUM,5
11309,1,3,9,12,MEDIUM,8
11309,1,4,13,15,SOFT,0
11309,1,5,16,29,MEDIUM,12
11309,2,1,1,6,MEDIUM,0
11309,2,2,7,7,MEDIUM,0
11309,2,3,8,11,MEDIUM,7
11309,2,4,12,14,SOFT,11
11309,2,5,15,17,SOFT,3
11309,2,6,18,28,MEDIUM,11
11309,2,7,29,32,SOFT,6
11309,3,1,1,5,HARD,0
11309,3,2,6,15,HARD,0
11309,3,3,16,18,SOFT,0
11309,3,4,19,30,HARD,15
11309,4,1,1,3,MEDIUM,0
11309,4,2,4,5,MEDIUM,3
11309,4,3,6,12,MEDIUM,5
11309,4,4,13,18,SOFT,0
11309,4,5,19,28,MEDIUM,12
11309,6,1,1,6,MEDIUM,0
11309,6,2,7,11,MEDIUM,6
11309,6,3,12,14,SOFT,0
11309,6,4,15,16,SOFT,3
11309,6,5,17,33,MEDIUM,0
11309,7,1,1,3,MEDIUM,0
11309,7,2,4,4,MEDIUM,3
11309,7,3,5,10,MEDIUM,0
11309,7,4,11,13,MEDIUM,0
11309,7,5,14,16,SOFT,0
11309,7,6,17,19,SOFT,3
11309,7,7,20,28,MEDIUM,0
11309,7,8,29,32,SOFT,6
11309,8,1,1,5,MEDIUM,0
11309,8,2,6,11,MEDIUM,5
11309,8,3,12,14,SOFT,0
11309,8,4,15,16,SOFT,3
11309,8,5,17,27,SOFT,5
11309,9,1,1,10,MEDIUM,0
11309,9,2,11,15,MEDIUM,10
11309,9,3,16,18,SOFT,0
11309,9,4,19,22,SOFT,3
11309,9,5,23,35,MEDIUM,15
11309,10,1,1,5,MEDIUM,0
11309,10,2,6,12,MEDIUM,5
11309,10,3,13,15,MEDIUM,12
11309,10,4,16,18,SOFT,0
11309,10,5,19,21,SOFT,3
11309,10,6,22,32,SOFT,6
11309,12,1,1,1,MEDIUM,0
11309,12,2,2,5,MEDIUM,1
11309,12,3,6,11,MEDIUM,0
11309,12,4,12,14,SOFT,0
11309,12,5,15,17,SOFT,3
11309,12,6,18,18,SOFT,6
11309,12,7,19,34,MEDIUM,11
11309,13,1,1,7,HARD,0
11309,13,2,8,10,HARD,0
11309,13,3,11,13,SOFT,0
11309,13,4,14,16,SOFT,0
11309,13,5,17,26,HARD,10
11309,13,6,27,32,SOFT,0
11309,14,1,1,6,MEDIUM,0
11309,14,2,7,12,MEDIUM,6
11309,14,3,13,18,SOFT,0
11309,14,4,19,34,MEDIUM,12
11309,15,1,1,13,HARD,0
11309,15,2,14,16,SOFT,0
11309,15,3,17,19,SOFT,3
11309,15,4,20,33,HARD,13
11309,16,1,1,4,MEDIUM,0
11309,16,2,5,13,MEDIUM,4
11309,16,3,14,19,SOFT,0
11309,16,4,20,28,MEDIUM,13
11309,16,5,29,33,SOFT,6
11309,17,1,1,5,MEDIUM,0
11309,17,2,6,6,MEDIUM,5
11309,17,3,7,11,MEDIUM,6
11309,17,4,12,15,SOFT,0
11309,17,5,16,18,SOFT,4
11309,17,6,19,30,MEDIUM,11
11309,18,1,1,7,MEDIUM,0
11309,18,2,8,14,SOFT,0
11309,18,3,15,21,MEDIUM,7
11309,18,4,22,25,SOFT,7
11309,19,1,1,7,MEDIUM,0
11309,19,2,8,10,MEDIUM,7
11309,19,3,11,13,SOFT,0
11309,19,4,14,16,SOFT,3
11309,19,5,17,28,MEDIUM,10
11309,19,6,29,32,SOFT,6
11309,20,1,1,3,HARD,0
11309,20,2,4,11,HARD,3
11309,20,3,12,14,SOFT,0
11309,20,4,15,17,SOFT,3
11309,20,5,18,27,SOFT,6
11309,20,6,28,33,HARD,11
11309,27,1,1,2,MEDIUM,0
11309,28,1,1,6,MEDIUM,0
11309,28,2,7,12,SOFT,0
11309,28,3,13,29,MEDIUM,6
11309,29,1,1,6,HARD,0
11309,29,2,7,10,HARD,0
11309,29,3,11,13,SOFT,0
11309,29,4,14,16,SOFT,3
11309,29,5,17,30,HARD,10
11309,30,1,1,5,MEDIUM,0
11309,30,2,6,6,MEDIUM,0
11310,1,1,1,3,SOFT,0
11310,1,2,4,6,SOFT,0
11310,1,3,7,9,SOFT,0
11310,1,4,10,12,SOFT,0
11310,1,5,13,16,SOFT,0
11310,2,1,1,3,SOFT,0
11310,2,2,4,7,SOFT,3
11310,2,3,8,10,SOFT,7
11310,2,4,11,13,SOFT,0
11310,2,5,14,16,SOFT,3
11310,2,6,17,17,SOFT,0
11310,2,7,18,20,SOFT,0
11310,3,1,1,3,SOFT,0
11310,3,2,4,6,SOFT,3
11310,3,3,7,9,SOFT,6
11310,3,4,10,14,SOFT,9
11310,3,5,15,17,SOFT,0
11310,3,6,18,22,SOFT,3
11310,4,1,1,6,HARD,0
11310,4,2,7,15,HARD,6
11310,4,3,16,18,SOFT,0
11310,4,4,19,27,SOFT,3
11310,6,1,1,3,SOFT,0
11310,6,2,4,6,SOFT,3
11310,6,3,7,9,SOFT,6
11310,6,4,10,12,SOFT,0
11310,6,5,13,16,SOFT,3
11310,7,1,1,3,SOFT,0
11310,7,2,4,6,SOFT,3
11310,7,3,7,9,SOFT,0
11310,7,4,10,12,SOFT,3
11310,7,5,13,14,SOFT,6
11310,7,6,15,17,SOFT,8
11310,8,1,1,8,MEDIUM,0
11310,8,2,9,10,MEDIUM,8
11310,8,3,11,13,MEDIUM,10
11310,8,4,14,16,SOFT,0
11310,8,5,17,21,SOFT,3
11310,9,1,1,3,SOFT,0
11310,9,2,4,7,SOFT,3
11310,9,3,8,10,SOFT,7
11310,9,4,11,12,SOFT,0
11310,9,5,13,14,SOFT,0
11310,9,6,15,16,SOFT,0
11310,9,7,17,19,SOFT,4
11310,9,8,20,24,SOFT,0
11310,10,1,1,7,MEDIUM,0
11310,10,2,8,11,MEDIUM,7
11310,10,3,12,14,SOFT,0
11310,10,4,15,19,SOFT,3
11310,12,1,1,3,SOFT,0
11310,12,2,4,6,SOFT,3
11310,12,3,7,15,SOFT,0
11310,12,4,16,16,SOFT,15
11310,12,5,17,19,SOFT,0
11310,12,6,20,22,SOFT,3
11310,12,7,23,25,SOFT,6
11310,13,1,1,3,SOFT,0
11310,13,2,4,6,SOFT,3
11310,13,3,7,13,SOFT,6
11310,13,4,14,16,SOFT,0
11310,13,5,17,19,SOFT,3
11310,13,6,20,22,SOFT,6
11310,14,1,1,3,SOFT,0
11310,14,2,4,11,SOFT,3
11310,14,3,12,14,SOFT,0
11310,14,4,15,17,SOFT,3
11310,14,5,18,21,SOFT,11
11310,15,1,1,3,SOFT,0
11310,15,2,4,6,SOFT,3
11310,15,3,7,9,SOFT,6
11310,15,4,10,15,SOFT,0
11310,16,1,1,7,SOFT,0
11310,16,2,8,10,SOFT,0
11310,16,3,11,17,SOFT,0
11310,16,4,18,22,SOFT,7
11310,17,1,1,3,SOFT,0
11310,17,2,4,6,SOFT,3
11310,17,3,7,9,SOFT,6
11310,17,4,10,19,SOFT,9
11310,17,5,20,22,SOFT,0
11310,17,6,23,27,SOFT,3
11310,18,1,1,9,SOFT,0
11310,18,2,10,12,SOFT,0
11310,18,3,13,16,SOFT,3
11310,18,4,17,19,SOFT,0
11310,19,1,1,3,SOFT,0
11310,19,2,4,6,SOFT,3
11310,19,3,7,8,SOFT,0
11310,19,4,9,11,SOFT,0
11310,19,5,12,14,SOFT,3
11310,19,6,15,17,SOFT,8
11310,20,1,1,4,SOFT,0
11310,20,2,5,7,SOFT,4
11310,20,3,8,11,SOFT,7
11310,20,4,12,14,SOFT,0
11310,20,5,15,19,SOFT,3
11310,27,1,1,7,MEDIUM,1
11310,27,2,8,10,MEDIUM,8
11310,27,3,11,21,MEDIUM,11
11310,27,4,22,29,SOFT,0
11310,28,1,1,6,SOFT,0
11310,28,2,7,14,SOFT,6
11310,28,3,15,17,SOFT,0
11310,28,4,18,20,SOFT,3
11310,28,5,21,24,SOFT,6
11310,29,1,1,3,SOFT,0
11310,29,2,4,4,SOFT,3
11310,29,3,5,7,SOFT,4
11310,29,4,8,10,SOFT,7
11310,29,5,11,13,SOFT,0
11310,29,6,14,18,SOFT,3
11310,30,1,1,3,SOFT,0
11310,30,2,4,8,SOFT,3
11310,30,3,9,17,SOFT,8
11310,30,4,18,24,SOFT,0
11311,1,1,1,3,SOFT,0
11311,1,2,4,6,SOFT,3
11311,1,3,7,9,SOFT,0
11311,1,4,10,11,SOFT,0
11311,2,1,1,3,SOFT,0
11311,2,2,4,6,SOFT,3
11311,2,3,7,9,SOFT,0
11311,2,4,10,12,SOFT,0
11311,2,5,13,15,SOFT,0
11311,3,1,1,3,SOFT,0
11311,3,2,4,6,SOFT,0
11311,3,3,7,9,SOFT,3
11311,3,4,10,12,SOFT,0
11311,4,1,1,3,SOFT,0
11311,4,2,4,6,SOFT,3
11311,4,3,7,9,SOFT,0
11311,4,4,10,12,SOFT,0
11311,4,5,13,15,SOFT,3
11311,4,6,16,18,SOFT,0
11311,6,1,1,3,SOFT,0
11311,6,2,4,6,SOFT,3
11311,6,3,7,9,SOFT,0
11311,6,4,10,12,SOFT,0
11311,7,1,1,3,SOFT,0
11311,7,2,4,5,SOFT,3
11311,7,3,6,8,SOFT,0
11311,7,4,9,11,SOFT,0
11311,7,5,12,14,SOFT,0
11311,7,6,15,17,SOFT,0
11311,8,1,1,3,SOFT,0
11311,8,2,4,6,SOFT,0
11311,8,3,7,9,SOFT,0
11311,9,1,1,3,SOFT,0
11311,9,2,4,6,SOFT,0
11311,9,3,7,9,SOFT,3
11311,9,4,10,12,SOFT,0
11311,9,5,13,15,SOFT,0
11311,10,1,1,3,SOFT,0
11311,10,2,4,6,SOFT,0
11311,10,3,7,8,SOFT,0
11311,12,1,1,3,SOFT,0
11311,12,2,4,6,SOFT,0
11311,12,3,7,9,SOFT,0
11311,13,1,1,3,SOFT,0
11311,13,2,4,6,SOFT,3
11311,13,3,7,9,SOFT,0
11311,13,4,10,12,SOFT,3
11311,13,5,13,15,SOFT,0
11311,14,1,1,3,SOFT,0
11311,14,2,4,6,SOFT,0
11311,14,3,7,9,SOFT,3
11311,14,4,10,12,SOFT,0
11311,14,5,13,15,SOFT,3
11311,14,6,16,18,SOFT,0
11311,15,1,1,3,SOFT,0
11311,15,2,4,6,SOFT,0
11311,15,3,7,9,SOFT,0
11311,15,4,10,12,SOFT,3
11311,15,5,13,15,SOFT,0
11311,16,1,1,3,SOFT,0
11311,16,2,4,6,SOFT,0
11311,16,3,7,9,SOFT,0
11311,16,4,10,11,SOFT,0
11311,16,5,12,14,SOFT,0
11311,17,1,1,3,SOFT,0
11311,17,2,4,6,SOFT,0
11311,17,3,7,9,SOFT,0
11311,18,1,1,3,SOFT,0
11311,18,2,4,6,SOFT,3
11311,18,3,7,9,SOFT,6
11311,18,4,10,11,SOFT,0
11311,18,5,12,14,SOFT,2
11311,18,6,15,17,SOFT,0
11311,18,7,18,20,SOFT,0
11311,19,1,1,3,SOFT,0
11311,19,2,4,5,SOFT,3
11311,19,3,6,8,SOFT,0
11311,19,4,9,11,SOFT,0
11311,19,5,12,14,SOFT,0
11311,20,1,1,3,SOFT,0
11311,20,2,4,6,SOFT,0
11311,20,3,7,9,SOFT,3
11311,20,4,10,12,SOFT,0
11311,27,1,1,3,SOFT,0
11311,27,2,4,6,SOFT,0
11311,27,3,7,9,SOFT,0
11311,28,1,1,3,SOFT,0
11311,28,2,4,6,SOFT,0
11311,28,3,7,9,SOFT,3
11311,28,4,10,12,SOFT,0
11311,28,5,13,15,SOFT,3
11311,28,6,16,18,SOFT,0
11311,29,1,1,3,SOFT,0
11311,29,2,4,6,SOFT,0
11311,29,3,7,9,SOFT,3
11311,29,4,10,11,SOFT,0
11311,30,1,1,3,SOFT,0
11311,30,2,4,6,SOFT,0
11311,30,3,7,9,SOFT,0
11315,1,1,1,18,MEDIUM,0
11315,1,2,19,49,HARD,0
11315,1,3,50,71,HARD,0
11315,2,1,1,21,MEDIUM,0
11315,2,2,22,47,HARD,0
11315,2,3,48,71,HARD,0
11315,3,1,1,17,SOFT,0
11315,3,2,18,44,MEDIUM,0
11315,3,3,45,70,HARD,0
11315,4,1,1,18,MEDIUM,0
11315,4,2,19,40,MEDIUM,0
11315,4,3,41,71,HARD,0
11315,6,1,1,13,MEDIUM,0
11315,6,2,14,38,HARD,0
11315,6,3,39,51,MEDIUM,0
11315,6,4,52,70,SOFT,0
11315,7,1,1,24,MEDIUM,0
11315,7,2,25,51,HARD,0
11315,7,3,52,71,HARD,0
11315,8,1,1,24,MEDIUM,0
11315,8,2,25,49,SOFT,0
11315,8,3,50,68,SOFT,0
11315,9,1,1,13,MEDIUM,0
11315,9,2,14,37,HARD,0
11315,9,3,38,59,HARD,0
11315,9,4,60,71,SOFT,3
11315,10,1,1,24,MEDIUM,0
11315,10,2,25,45,SOFT,0
11315,12,1,1,18,MEDIUM,0
11315,12,2,19,37,MEDIUM,0
11315,12,3,38,69,HARD,0
11315,13,1,1,21,MEDIUM,0
11315,13,2,22,45,MEDIUM,0
11315,13,3,46,70,HARD,0
11315,14,1,1,19,MEDIUM,0
11315,14,2,20,45,HARD,0
11315,14,3,46,70,MEDIUM,0
11315,15,1,1,18,MEDIUM,0
11315,15,2,19,33,MEDIUM,0
11315,15,3,34,69,HARD,0
11315,16,1,1,12,MEDIUM,0
11315,16,2,13,25,HARD,0
11315,16,3,26,42,SOFT,0
11315,16,4,43,71,HARD,0
11315,17,1,1,14,SOFT,0
11315,17,2,15,23,MEDIUM,0
11315,18,1,1,19,MEDIUM,0
11315,18,2,20,43,HARD,0
11315,18,3,44,71,HARD,0
11315,19,1,1,19,MEDIUM,0
11315,19,2,20,42,HARD,0
11315,19,3,43,71,HARD,0
11315,20,1,1,24,MEDIUM,0
11315,20,2,25,45,HARD,0
11315,20,3,46,70,MEDIUM,0
11315,27,1,1,4,MEDIUM,0
11315,28,1,1,18,MEDIUM,0
11315,28,2,19,46,HARD,0
11315,28,3,47,70,MEDIUM,0
11315,29,1,1,20,MEDIUM,0
11315,29,2,21,46,HARD,0
11315,29,3,47,70,MEDIUM,0
11315,30,1,1,2,MEDIUM,0
11316,1,1,1,8,HARD,0
11316,1,2,9,19,HARD,8
11316,1,3,20,27,SOFT,0
11316,2,1,1,9,HARD,0
11316,2,2,10,18,HARD,9
11316,2,3,19,21,SOFT,0
11316,2,4,22,27,SOFT,0
11316,3,1,1,11,HARD,0
11316,3,2,12,13,HARD,11
11316,3,3,14,20,HARD,0
11316,3,4,21,23,MEDIUM,0
11316,3,5,24,28,MEDIUM,3
11316,4,1,1,7,HARD,0
11316,4,2,8,18,HARD,7
11316,4,3,19,28,SOFT,0
11316,6,1,1,1,HARD,0
11316,6,2,2,11,HARD,0
11316,6,3,12,13,HARD,11
11316,6,4,14,17,HARD,13
11316,6,5,18,21,MEDIUM,0
11316,6,6,22,25,HARD,17
11316,7,1,1,12,HARD,0
11316,7,2,13,22,HARD,12
11316,7,3,23,25,SOFT,0
11316,7,4,26,29,SOFT,3
11316,8,1,1,10,HARD,0
11316,8,2,11,13,SOFT,0
11316,8,3,14,16,SOFT,3
11316,8,4,17,25,MEDIUM,0
11316,9,1,1,12,HARD,0
11316,9,2,13,15,HARD,12
11316,9,3,16,21,HARD,15
11316,9,4,22,31,SOFT,0
11316,10,1,1,6,HARD,0
11316,10,2,7,11,HARD,6
11316,10,3,12,17,SOFT,0
11316,10,4,18,26,MEDIUM,0
11316,12,1,1,5,HARD,0
11316,12,2,6,11,HARD,5
11316,12,3,12,21,HARD,11
11316,12,4,22,24,SOFT,0
11316,12,5,25,30,SOFT,3
11316,13,1,1,10,HARD,0
11316,13,2,11,19,HARD,10
11316,13,3,20,20,HARD,0
11316,13,4,21,29,MEDIUM,0
11316,14,1,1,8,HARD,0
11316,14,2,9,16,HARD,0
11316,14,3,17,22,MEDIUM,0
11316,14,4,23,28,MEDIUM,6
11316,15,1,1,7,HARD,0
11316,15,2,8,10,HARD,7
11316,15,3,11,18,HARD,10
11316,15,4,19,27,SOFT,0
11316,16,1,1,13,HARD,0
11316,16,2,14,16,HARD,13
11316,16,3,17,23,HARD,16
11316,16,4,24,32,SOFT,0
11316,17,1,1,5,HARD,0
11316,17,2,6,13,HARD,5
11316,17,3,14,23,HARD,13
11316,17,4,24,26,SOFT,0
11316,17,5,27,29,SOFT,0
11316,17,6,30,33,HARD,23
11316,18,1,1,7,HARD,0
11316,18,2,8,10,HARD,7
11316,18,3,11,21,HARD,10
11316,18,4,22,27,SOFT,0
11316,18,5,28,31,HARD,21
11316,19,1,1,8,HARD,0
11316,19,2,9,14,HARD,8
11316,19,3,15,20,SOFT,0
11316,19,4,21,25,SOFT,6
11316,20,1,1,9,HARD,0
11316,20,2,10,18,HARD,9
11316,20,3,19,21,SOFT,0
11316,20,4,22,27,SOFT,3
11316,27,1,1,15,HARD,0
11316,27,2,16,18,SOFT,0
11316,27,3,19,23,MEDIUM,0
11316,28,1,1,11,HARD,0
11316,28,2,12,19,HARD,11
11316,28,3,20,25,MEDIUM,0
11316,28,4,26,32,MEDIUM,6
11316,29,1,1,8,HARD,0
11316,29,2,9,9,HARD,8
11316,29,3,10,18,HARD,9
11316,29,4,19,24,MEDIUM,0
11316,29,5,25,28,HARD,0
11316,30,1,1,14,HARD,0
11316,30,2,15,17,SOFT,0
11316,30,3,18,22,MEDIUM,0
11317,1,1,1,6,MEDIUM,0
11317,1,2,7,9,MEDIUM,0
11317,1,3,10,12,SOFT,0
11317,2,1,1,3,MEDIUM,0
11317,2,2,4,6,MEDIUM,3
11317,2,3,7,9,MEDIUM,0
11317,2,4,10,12,MEDIUM,0
11317,2,5,13,15,SOFT,0
11317,3,1,1,3,MEDIUM,0
11317,3,2,4,6,MEDIUM,3
11317,3,3,7,9,MEDIUM,0
11317,3,4,10,12,MEDIUM,3
11317,4,1,1,5,MEDIUM,0
11317,4,2,6,11,MEDIUM,0
11317,4,3,12,14,SOFT,0
11317,6,1,1,6,MEDIUM,0
11317,6,2,7,9,MEDIUM,0
11317,7,1,1,3,MEDIUM,0
11317,7,2,4,6,MEDIUM,3
11317,7,3,7,9,MEDIUM,0
11317,7,4,10,12,MEDIUM,3
11317,7,5,13,15,SOFT,0
11317,8,1,1,5,MEDIUM,0
11317,9,1,1,5,MEDIUM,0
11317,9,2,6,11,MEDIUM,0
11317,9,3,12,14,SOFT,0
11317,10,1,1,5,MEDIUM,0
11317,12,1,1,7,MEDIUM,0
11317,12,2,8,10,MEDIUM,0
11317,12,3,11,13,MEDIUM,3
11317,13,1,1,3,MEDIUM,0
11317,13,2,4,6,MEDIUM,3
11317,13,3,7,9,MEDIUM,0
11317,13,4,10,12,MEDIUM,3
11317,14,1,1,6,MEDIUM,0
11317,14,2,7,9,MEDIUM,0
11317,14,3,10,12,SOFT,0
11317,15,1,1,3,MEDIUM,0
11317,15,2,4,6,MEDIUM,3
11317,16,1,1,6,MEDIUM,0
11317,16,2,7,11,MEDIUM,0
11317,16,3,12,14,SOFT,0
11317,17,1,1,7,MEDIUM,0
11317,17,2,8,10,MEDIUM,0
11317,17,3,11,12,MEDIUM,3
11317,18,1,1,3,MEDIUM,0
11317,18,2,4,6,MEDIUM,3
11317,18,3,7,12,MEDIUM,0
11317,18,4,13,15,SOFT,0
11317,19,1,1,3,MEDIUM,0
11317,19,2,4,9,MEDIUM,0
11317,19,3,10,12,SOFT,0
11317,20,1,1,3,MEDIUM,0
11317,20,2,4,6,MEDIUM,3
11317,27,1,1,3,MEDIUM,0
11317,27,2,4,6,MEDIUM,3
11317,28,1,1,6,MEDIUM,0
11317,28,2,7,9,MEDIUM,0
11317,28,3,10,12,SOFT,0
11317,29,1,1,6,MEDIUM,0
11317,29,2,7,9,MEDIUM,0
11317,30,1,1,3,MEDIUM,0
11317,30,2,4,6,MEDIUM,3
11321,1,1,1,17,MEDIUM,3
11321,2,1,1,17,MEDIUM,0
11321,3,1,1,17,MEDIUM,6
11321,4,1,1,17,MEDIUM,5
11321,6,1,1,17,MEDIUM,3
11321,7,1,1,17,MEDIUM,0
11321,8,1,1,17,SOFT,0
11321,9,1,1,17,MEDIUM,0
11321,10,2,15,16,MEDIUM,5
11321,12,1,1,17,MEDIUM,0
11321,13,1,1,17,MEDIUM,6
11321,14,1,1,17,MEDIUM,3
11321,15,1,1,17,MEDIUM,0
11321,16,1,1,17,MEDIUM,0
11321,17,1,1,17,MEDIUM,0
11321,18,1,1,17,MEDIUM,0
11321,19,1,1,17,MEDIUM,0
11321,20,1,1,17,MEDIUM,0
11321,27,2,3,16,MEDIUM,2
11321,28,1,1,17,MEDIUM,3
11321,29,1,1,17,MEDIUM,3
11321,30,1,1,17,SOFT,0
11322,1,1,1,3,SOFT,3
11322,1,2,4,6,SOFT,0
11322,1,3,7,9,SOFT,0
11322,1,4,10,12,SOFT,0
11322,1,5,13,15,SOFT,0
11322,1,6,16,18,SOFT,0
11322,2,1,1,3,SOFT,3
11322,2,2,4,5,SOFT,0
11322,2,3,6,8,SOFT,2
11322,2,4,9,11,SOFT,0
11322,2,5,12,14,SOFT,0
11322,2,6,15,17,SOFT,0
11322,3,1,1,1,MEDIUM,8
11322,3,2,2,4,SOFT,0
11322,3,3,5,7,SOFT,0
11322,3,4,8,10,SOFT,0
11322,4,1,1,3,SOFT,3
11322,4,2,4,6,SOFT,0
11322,4,3,7,9,SOFT,3
11322,4,4,10,12,SOFT,0
11322,4,5,13,15,SOFT,0
11322,4,6,16,18,SOFT,0
11322,6,1,1,3,SOFT,0
11322,6,2,4,6,SOFT,0
11322,6,3,7,9,SOFT,0
11322,6,4,10,12,SOFT,0
11322,7,1,1,3,SOFT,3
11322,7,2,4,6,SOFT,0
11322,7,3,7,10,SOFT,0
11322,7,4,11,13,SOFT,0
11322,7,5,14,16,SOFT,0
11322,7,6,17,19,SOFT,0
11322,8,1,1,2,SOFT,0
11322,8,2,3,6,SOFT,0
11322,8,3,7,9,SOFT,0
11322,9,1,1,6,SOFT,3
11322,9,2,7,9,SOFT,0
11322,9,3,10,12,SOFT,0
11322,9,4,13,15,SOFT,0
11322,9,5,16,18,SOFT,0
11322,10,1,1,3,SOFT,0
11322,10,2,4,6,SOFT,0
11322,10,3,7,9,SOFT,0
11322,12,1,1,2,SOFT,0
11322,12,2,3,5,SOFT,0
11322,12,3,6,8,SOFT,0
11322,12,4,9,11,SOFT,0
11322,12,5,12,14,SOFT,0
11322,13,1,1,3,MEDIUM,6
11322,13,2,4,6,SOFT,0
11322,13,3,7,9,SOFT,0
11322,13,4,10,12,SOFT,0
11322,13,5,13,15,SOFT,0
11322,14,1,1,3,SOFT,3
11322,14,2,4,6,SOFT,0
11322,14,3,7,9,SOFT,0
11322,14,4,10,12,SOFT,0
11322,14,5,13,15,SOFT,0
11322,14,6,16,17,SOFT,3
11322,14,7,18,20,SOFT,0
11322,15,1,1,3,SOFT,0
11322,15,2,4,6,SOFT,0
11322,15,3,7,9,SOFT,0
11322,16,1,1,5,SOFT,3
11322,16,2,6,8,SOFT,0
11322,16,3,9,11,SOFT,0
11322,16,4,12,14,SOFT,0
11322,16,5,15,17,SOFT,0
11322,17,1,1,3,SOFT,6
11322,17,2,4,6,SOFT,0
11322,17,3,7,9,SOFT,0
11322,17,4,10,12,SOFT,0
11322,17,5,13,15,SOFT,0
11322,18,1,1,2,SOFT,3
11322,18,2,3,5,SOFT,0
11322,18,3,6,8,SOFT,0
11322,18,4,9,11,SOFT,3
11322,18,5,12,14,SOFT,0
11322,18,6,15,17,SOFT,0
11322,19,1,1,3,SOFT,3
11322,19,2,4,6,SOFT,0
11322,19,3,7,9,SOFT,3
11322,19,4,10,12,SOFT,0
11322,19,5,13,15,SOFT,0
11322,19,6,16,18,SOFT,0
11322,20,1,1,3,SOFT,0
11322,20,2,4,6,SOFT,0
11322,20,3,7,9,SOFT,0
