session_key,ts,category,flag,scope,sector,lap_number,driver_id,message
11303,2026-06-13 18:14:26+03,Other,,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 23 (ALB), 81 (PIA), 31 (OCO), 77 (BOT), 18 (STR), 63 (RUS) AND 27 (HUL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11303,2026-06-13 18:14:37+03,Other,,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
11303,2026-06-13 18:16:38+03,Flag,YELLOW,Sector,3,,,YELLOW IN TRACK SECTOR 3
11303,2026-06-13 18:17:07+03,Flag,CLEAR,Sector,3,,,CLEAR IN TRACK SECTOR 3
11307,2026-06-14 13:06:19+03,Other,,,,1,,AIR TEMPERATURE 3 HOURS BEFORE THE F1 RACE = 30.9 DEGREES
11307,2026-06-14 15:06:40+03,Other,,,,1,,BLUE HEAD PADDING MATERIAL MUST BE USED
11307,2026-06-14 15:20:00+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11307,2026-06-14 15:30:00+03,Other,,,,1,,PIT EXIT CLOSED
11307,2026-06-14 15:32:58+03,Flag,YELLOW,Sector,12,1,,YELLOW IN TRACK SECTOR 12
11307,2026-06-14 15:33:48+03,Flag,YELLOW,Sector,10,1,,YELLOW IN TRACK SECTOR 10
11307,2026-06-14 15:34:13+03,Flag,CLEAR,Sector,12,1,,CLEAR IN TRACK SECTOR 12
11307,2026-06-14 15:34:51+03,Flag,CLEAR,Sector,10,1,,CLEAR IN TRACK SECTOR 10
11307,2026-06-14 15:36:10+03,Flag,YELLOW,Sector,2,1,,YELLOW IN TRACK SECTOR 2
11307,2026-06-14 15:36:25+03,Flag,CLEAR,Sector,2,1,,CLEAR IN TRACK SECTOR 2
11307,2026-06-14 15:43:51+03,Flag,YELLOW,Sector,2,1,,YELLOW IN TRACK SECTOR 2
11307,2026-06-14 15:44:23+03,Flag,CLEAR,Sector,2,1,,CLEAR IN TRACK SECTOR 2
11307,2026-06-14 15:45:00+03,Other,,,,1,,RISK OF RAIN FOR THE F1 RACE IS 0%
11307,2026-06-14 15:57:03+03,Other,,,,1,,OVERTAKE DISABLED
11307,2026-06-14 16:03:27.854+03,SessionStatus,,,,1,,SESSION STARTED
11307,2026-06-14 16:03:28+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11307,2026-06-14 16:04:42+03,Other,,,,1,,OVERTAKE ENABLED
11307,2026-06-14 16:06:50+03,Other,,,,3,,TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:07:11+03,Other,,,,3,,TURN 1 INCIDENT INVOLVING CAR 41 (LIN) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:09:00+03,Other,,,,5,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 41 (LIN) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:09:05+03,Other,,,,5,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:13:56+03,Other,,,,8,,TURN 12 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44)
11307,2026-06-14 16:15:02+03,Other,,,,9,,TURN 12 INCIDENT INVOLVING CARS 31 (OCO) AND 5 (BOR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44)
11307,2026-06-14 16:16:59+03,Other,,,,10,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT (14:59:45)
11307,2026-06-14 16:18:32+03,Other,,,,11,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:18:46+03,Other,,,,12,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 41 (LIN) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43)
11307,2026-06-14 16:18:59+03,Other,,,,12,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12
11307,2026-06-14 16:19:38+03,Other,,,,12,,CAR 10 (GAS) TIME 1:26.055 DELETED - TRACK LIMITS AT TURN 13 LAP 10 15:17:40
11307,2026-06-14 16:20:10+03,Other,,,,13,,FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44)
11307,2026-06-14 16:20:32+03,Other,,,,13,,FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 31 (OCO) AND 5 (BOR) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44)
11307,2026-06-14 16:21:29+03,Flag,CLEAR,Sector,12,13,,CLEAR IN TRACK SECTOR 12
11307,2026-06-14 16:23:21+03,Other,,,,15,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - STARTING PROCEDURE INFRINGEMENT (14:59:45)
11307,2026-06-14 16:24:44+03,Other,,,,16,,INCIDENT INVOLVING CAR 55 (SAI) NOTED - STARTING PROCEDURE INFRINGEMENT
11307,2026-06-14 16:25:46+03,Flag,BLUE,Driver,,16,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:25:45
11307,2026-06-14 16:33:18+03,Flag,BLUE,Driver,,22,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:33:17
11307,2026-06-14 16:33:38+03,Flag,BLUE,Driver,,22,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:33:38
11307,2026-06-14 16:34:19+03,Other,,,,23,,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - STARTING PROCEDURE INFRINGEMENT (15:01:09)
11307,2026-06-14 16:34:41+03,Flag,BLUE,Driver,,23,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:34:40
11307,2026-06-14 16:34:42+03,Other,,,,23,,CAR 12 (ANT) TIME 1:22.049 DELETED - TRACK LIMITS AT TURN 10 LAP 20 15:31:08
11307,2026-06-14 16:35:20+03,Flag,BLUE,Driver,,23,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:35:20
11307,2026-06-14 16:36:15+03,Flag,BLUE,Driver,,24,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:14
11307,2026-06-14 16:36:48+03,Flag,BLUE,Driver,,24,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:48
11307,2026-06-14 16:37:07+03,Flag,BLUE,Driver,,25,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:37:06
11307,2026-06-14 16:37:35+03,Flag,BLUE,Driver,,25,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:37:34
11307,2026-06-14 16:38:20+03,Flag,BLUE,Driver,,26,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:38:20
11307,2026-06-14 16:38:30+03,Flag,BLUE,Driver,,26,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:38:29
11307,2026-06-14 16:38:31+03,Other,,,,26,,CAR 12 (ANT) TIME 1:22.677 DELETED - TRACK LIMITS AT TURN 10 LAP 25 15:38:00
11307,2026-06-14 16:38:43+03,Flag,BLUE,Driver,,26,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:38:43
11307,2026-06-14 16:38:53+03,Other,,,,26,,CAR 43 (COL) TIME 1:25.027 DELETED - TRACK LIMITS AT TURN 13 LAP 24 15:37:47
11307,2026-06-14 16:39:05+03,Flag,BLUE,Driver,,26,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:39:04
11307,2026-06-14 16:39:48+03,Flag,BLUE,Driver,,27,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:39:48
11307,2026-06-14 16:40:21+03,Flag,BLUE,Driver,,27,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:40:21
11307,2026-06-14 16:40:23+03,Flag,BLUE,Driver,,27,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:23
11307,2026-06-14 16:40:49+03,Flag,BLUE,Driver,,27,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:40:49
11307,2026-06-14 16:41:05+03,Flag,BLUE,Driver,,28,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:41:04
11307,2026-06-14 16:41:17+03,Flag,BLUE,Driver,,28,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:41:16
11307,2026-06-14 16:41:30+03,Flag,BLUE,Driver,,28,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:41:29
11307,2026-06-14 16:42:36+03,Flag,BLUE,Driver,,29,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:42:36
11307,2026-06-14 16:42:45+03,Flag,BLUE,Driver,,29,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:42:45
11307,2026-06-14 16:42:52+03,Other,,,,29,,CAR 12 (ANT) TIME 1:22.055 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:42:07
11307,2026-06-14 16:43:01+03,Flag,BLUE,Driver,,29,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:43:01
11307,2026-06-14 16:43:09+03,Flag,BLUE,Driver,,29,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:43:08
11307,2026-06-14 16:43:13+03,Flag,BLACK AND WHITE,Driver,,29,7,BLACK AND WHITE FLAG FOR CAR 12 (ANT) - TRACK LIMITS
11307,2026-06-14 16:43:16+03,Flag,BLUE,Driver,,29,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:43:15
11307,2026-06-14 16:43:22+03,Flag,BLUE,Driver,,29,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:43:22
11307,2026-06-14 16:44:43+03,Flag,BLUE,Driver,,30,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:44:42
11307,2026-06-14 16:44:44+03,Flag,BLUE,Driver,,30,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 15:44:44
11307,2026-06-14 16:45:05+03,Flag,BLUE,Driver,,30,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 15:45:04
11307,2026-06-14 16:45:12+03,Flag,BLUE,Driver,,30,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:45:11
11307,2026-06-14 16:45:16+03,Flag,BLUE,Driver,,31,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:45:15
11307,2026-06-14 16:45:52+03,Flag,BLUE,Driver,,31,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:45:51
11307,2026-06-14 16:46:06+03,Flag,BLUE,Driver,,31,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:46:06
11307,2026-06-14 16:46:38+03,Other,,,,32,,CAR 23 (ALB) TIME 1:25.213 DELETED - TRACK LIMITS AT TURN 4 LAP 26 15:40:13
11307,2026-06-14 16:46:54+03,Flag,BLUE,Driver,,32,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:46:53
11307,2026-06-14 16:46:59+03,Flag,BLUE,Driver,,32,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:46:59
11307,2026-06-14 16:47:23+03,Other,,,,32,,CAR 30 (LAW) TIME 1:25.033 DELETED - TRACK LIMITS AT TURN 13 LAP 30 15:46:12
11307,2026-06-14 16:47:32+03,Flag,BLUE,Driver,,32,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 15:47:32
11307,2026-06-14 16:47:35+03,Flag,BLUE,Driver,,32,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:47:34
11307,2026-06-14 16:47:38+03,Flag,BLUE,Driver,,32,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:47:38
11307,2026-06-14 16:48:03+03,Flag,BLUE,Driver,,33,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:48:02
11307,2026-06-14 16:48:09+03,Flag,BLUE,Driver,,33,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:48:09
11307,2026-06-14 16:48:50+03,Flag,BLUE,Driver,,33,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:48:50
11307,2026-06-14 16:49:42+03,Flag,BLUE,Driver,,34,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:49:41
11307,2026-06-14 16:50:42+03,Flag,BLUE,Driver,,34,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 15:50:42
11307,2026-06-14 16:50:50+03,Other,,,,35,,CAR 43 (COL) TIME 1:25.632 DELETED - TRACK LIMITS AT TURN 2 LAP 33 15:49:24
11307,2026-06-14 16:51:37+03,Flag,BLUE,Driver,,35,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:51:36
11307,2026-06-14 16:52:12+03,Flag,BLUE,Driver,,36,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:52:12
11307,2026-06-14 16:52:30+03,Flag,BLUE,Driver,,36,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:52:30
11307,2026-06-14 16:52:30+03,Flag,BLUE,Driver,,36,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:52:30
11307,2026-06-14 16:52:55+03,Flag,BLUE,Driver,,36,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:52:54
11307,2026-06-14 16:54:05+03,Flag,BLUE,Driver,,37,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:54:04
11307,2026-06-14 16:54:48+03,Flag,BLUE,Driver,,37,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:54:48
11307,2026-06-14 16:55:22+03,Flag,BLUE,Driver,,38,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:55:22
11307,2026-06-14 16:55:38+03,Flag,BLUE,Driver,,38,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:55:37
11307,2026-06-14 16:56:04+03,Flag,BLUE,Driver,,38,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:56:04
11307,2026-06-14 16:56:22+03,Flag,BLUE,Driver,,39,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:56:21
11307,2026-06-14 16:56:33+03,Flag,BLUE,Driver,,39,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:56:32
11307,2026-06-14 16:56:54+03,Flag,BLUE,Driver,,39,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:56:53
11307,2026-06-14 16:57:01+03,Flag,BLUE,Driver,,39,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:57:00
11307,2026-06-14 16:57:10+03,Flag,BLUE,Driver,,39,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:57:09
11307,2026-06-14 16:58:30+03,Flag,BLUE,Driver,,40,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:58:29
11307,2026-06-14 16:58:31+03,Flag,YELLOW,Sector,10,40,,YELLOW IN TRACK SECTOR 10
11307,2026-06-14 16:59:03+03,SafetyCar,,,,41,,VSC DEPLOYED
11307,2026-06-14 16:59:15+03,Flag,DOUBLE YELLOW,Sector,10,41,,DOUBLE YELLOW IN TRACK SECTOR 10
11307,2026-06-14 16:59:23+03,Other,,,,41,,MARSHALS ON TRACK AT TURN 9
11307,2026-06-14 16:59:27+03,Other,,,,41,,CAR 81 (PIA) TIME 1:22.113 DELETED - TRACK LIMITS AT TURN 14 LAP 38 15:57:01
11307,2026-06-14 17:01:18+03,Flag,CLEAR,Sector,10,42,,CLEAR IN TRACK SECTOR 10
11307,2026-06-14 17:01:20+03,SafetyCar,,,,42,,VSC ENDING
11307,2026-06-14 17:01:31+03,Flag,CLEAR,Track,,42,,TRACK CLEAR
11307,2026-06-14 17:01:31+03,Flag,BLUE,Driver,,42,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:01:31
11307,2026-06-14 17:01:39+03,Flag,BLUE,Driver,,42,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:01:39
11307,2026-06-14 17:01:43+03,Flag,BLUE,Driver,,42,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:01:43
11307,2026-06-14 17:02:01+03,Flag,BLUE,Driver,,42,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:02:01
11307,2026-06-14 17:02:26+03,Flag,BLUE,Driver,,42,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:02:25
11307,2026-06-14 17:03:03+03,Flag,BLUE,Driver,,43,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:03:03
11307,2026-06-14 17:03:06+03,Flag,BLUE,Driver,,43,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:03:06
11307,2026-06-14 17:03:28+03,Flag,BLUE,Driver,,43,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:03:28
11307,2026-06-14 17:03:41+03,Flag,BLUE,Driver,,43,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:03:40
11307,2026-06-14 17:04:01+03,Other,,,,44,,INCIDENT INVOLVING CAR 44 (HAM) NOTED - YELLOW FLAG INFRINGEMENT (15:38:31)
11307,2026-06-14 17:04:13+03,Flag,BLUE,Driver,,44,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:04:12
11307,2026-06-14 17:04:28+03,Flag,BLUE,Driver,,44,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:04:27
11307,2026-06-14 17:04:44+03,Flag,BLUE,Driver,,44,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:04:44
11307,2026-06-14 17:05:19+03,Other,,,,45,,CAR 10 (GAS) TIME 1:21.708 DELETED - TRACK LIMITS AT TURN 13 LAP 42 16:03:58
11307,2026-06-14 17:05:46+03,Flag,BLUE,Driver,,45,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:05:45
11307,2026-06-14 17:06:16+03,Other,,,,45,,INCIDENT INVOLVING CAR 43 (COL) NOTED - YELLOW FLAG INFRINGEMENT (15:58:53)
11307,2026-06-14 17:07:11+03,Other,,,,46,,UPDATE: INCIDENT INVOLVING CAR 44 (HAM) NOTED - YELLOW FLAG INFRINGEMENT (15:58:31)
11307,2026-06-14 17:07:39+03,Flag,BLUE,Driver,,46,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:07:39
11307,2026-06-14 17:09:27+03,Flag,BLUE,Driver,,48,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:27
11307,2026-06-14 17:10:16+03,Flag,BLUE,Driver,,48,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:10:16
11307,2026-06-14 17:10:20+03,Other,,,,48,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (15:58:31)
11307,2026-06-14 17:10:49+03,Flag,BLUE,Driver,,49,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:10:48
11307,2026-06-14 17:12:14+03,Flag,BLUE,Driver,,50,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:13
11307,2026-06-14 17:12:33+03,Flag,BLUE,Driver,,50,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:33
11307,2026-06-14 17:13:04+03,Flag,BLUE,Driver,,50,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:03
11307,2026-06-14 17:13:37+03,Flag,BLUE,Driver,,51,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:37
11307,2026-06-14 17:14:15+03,Flag,BLUE,Driver,,51,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:14:14
11307,2026-06-14 17:14:25+03,Flag,BLUE,Driver,,51,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:14:24
11307,2026-06-14 17:15:14+03,Flag,BLUE,Driver,,52,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:15:13
11307,2026-06-14 17:15:58+03,Flag,BLUE,Driver,,52,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:15:57
11307,2026-06-14 17:16:10+03,Flag,BLUE,Driver,,53,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:16:10
11307,2026-06-14 17:16:43+03,Flag,BLUE,Driver,,53,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:16:43
11307,2026-06-14 17:17:30+03,Flag,BLUE,Driver,,54,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:29
11307,2026-06-14 17:17:33+03,Flag,BLUE,Driver,,54,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:33
11307,2026-06-14 17:18:17+03,Flag,BLUE,Driver,,54,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:18:16
11307,2026-06-14 17:18:28+03,Flag,BLUE,Driver,,54,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:27
11307,2026-06-14 17:21:21+03,Other,,,,56,,CAR 23 (ALB) TIME 1:28.019 DELETED - TRACK LIMITS AT TURN 4 LAP 25 15:38:43
11307,2026-06-14 17:21:44+03,Flag,BLUE,Driver,,57,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:21:43
11307,2026-06-14 17:21:49+03,Flag,BLUE,Driver,,57,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:48
11307,2026-06-14 17:22:04+03,Flag,BLUE,Driver,,57,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:22:03
11307,2026-06-14 17:22:10+03,Flag,BLUE,Driver,,57,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:22:10
11307,2026-06-14 17:22:12+03,Flag,BLUE,Driver,,57,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:22:12
11307,2026-06-14 17:22:21+03,Flag,BLUE,Driver,,57,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:22:21
11307,2026-06-14 17:22:24+03,Flag,BLUE,Driver,,57,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:22:24
11307,2026-06-14 17:22:36+03,Other,,,,57,,FIA STEWARDS: INCIDENT INVOLVING CAR 43 (COL) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (15:58:53)
11307,2026-06-14 17:22:41+03,Flag,BLUE,Driver,,57,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:22:41
11307,2026-06-14 17:23:01+03,Flag,BLUE,Driver,,58,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:23:01
11307,2026-06-14 17:23:23+03,Flag,BLUE,Driver,,58,4,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:23:22
11307,2026-06-14 17:28:08+03,Flag,BLUE,Driver,,61,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:28:08
11307,2026-06-14 17:28:18+03,Flag,BLUE,Driver,,62,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:28:18
11307,2026-06-14 17:28:30+03,Flag,BLUE,Driver,,62,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:28:30
11307,2026-06-14 17:29:33+03,Flag,YELLOW,Sector,7,63,,YELLOW IN TRACK SECTOR 7
11307,2026-06-14 17:29:35+03,Flag,BLUE,Driver,,63,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:29:34
11307,2026-06-14 17:29:45+03,Flag,BLUE,Driver,,63,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:29:44
11307,2026-06-14 17:29:52+03,Flag,BLUE,Driver,,63,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:51
11307,2026-06-14 17:29:52+03,SafetyCar,,,,63,,VSC DEPLOYED
11307,2026-06-14 17:30:08+03,Other,,,,63,,MARSHALS ON TRACK AT TURN 5
11307,2026-06-14 17:30:11+03,Flag,DOUBLE YELLOW,Sector,7,63,,DOUBLE YELLOW IN TRACK SECTOR 7
11307,2026-06-14 17:31:50+03,Other,,,,64,,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 62 16:29:09 (PIT)
11307,2026-06-14 17:33:32+03,Flag,CLEAR,Sector,7,65,,CLEAR IN TRACK SECTOR 7
11307,2026-06-14 17:33:35+03,SafetyCar,,,,65,,VSC ENDING
11307,2026-06-14 17:33:45+03,Flag,CLEAR,Track,,65,,TRACK CLEAR
11307,2026-06-14 17:33:56+03,Other,,,,65,,CAR 30 (LAW) TIME 1:23.625 DELETED - TRACK LIMITS AT TURN 13 LAP 60 16:29:09
11307,2026-06-14 17:33:59+03,Flag,BLUE,Driver,,65,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:33:58
11307,2026-06-14 17:35:25+03,Other,,,,66,,CAR 12 (ANT) TIME 1:23.882 DELETED - TRACK LIMITS AT TURN 10 LAP 10 15:16:59
11307,2026-06-14 17:35:31+03,Other,,,,66,,INCIDENT INVOLVING CAR 12 (ANT) NOTED - TRACK LIMITS
11307,2026-06-14 17:35:56+03,Flag,CHEQUERED,Track,,66,,CHEQUERED FLAG
11307,2026-06-14 17:35:56.172+03,SessionStatus,,,,66,,SESSION FINISHED
11307,2026-06-14 17:36:14+03,Other,,,,66,,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE RACE - TRACK LIMITS
11307,2026-06-14 17:36:32+03,Other,,,,66,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
11308,2026-06-26 14:30:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11308,2026-06-26 14:30:00.052+03,SessionStatus,,,,,,SESSION STARTED
11308,2026-06-26 14:33:31+03,Other,,,,,,YELLOW IN PIT LANE
11308,2026-06-26 14:35:23+03,Other,,,,,,PIT LANE CLEAR
11308,2026-06-26 14:39:21+03,Other,,,,,,CAR 77 (BOT) TIME 1:30.365 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:38:01
11308,2026-06-26 14:40:11+03,Other,,,,,,CAR 41 (LIN) TIME 1:12.291 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:39:12
