session_key,driver_number,driver_id,team_id
11299,11,27,12
11299,12,7,6
11299,14,8,7
11299,16,9,8
11299,18,10,7
11299,23,12,9
11299,27,13,11
11299,30,14,4
11299,31,15,10
11299,41,28,4
11299,43,29,5
11299,44,16,8
11299,55,17,9
11299,63,18,6
11299,77,30,12
11299,81,19,2
11299,87,20,10
11300,3,1,1
11300,5,3,11
11300,10,6,5
11300,14,8,7
11300,16,9,8
11300,18,10,7
11300,25,33,12
11300,30,14,4
11300,31,15,10
11300,36,22,1
11300,38,23,8
11300,41,28,4
11300,43,29,5
11300,55,17,9
11300,63,18,6
11300,67,34,2
11300,72,26,6
11300,77,30,12
11300,81,19,2
11300,87,20,10
11300,97,32,11
11301,1,2,2
11301,3,1,1
11301,5,3,11
11301,6,4,1
11301,10,6,5
11301,11,27,12
11301,12,7,6
11301,14,8,7
11301,16,9,8
11301,18,10,7
11301,23,12,9
11301,27,13,11
11301,30,14,4
11301,31,15,10
11301,41,28,4
11301,43,29,5
11301,44,16,8
11301,55,17,9
11301,63,18,6
11301,77,30,12
11301,81,19,2
11301,87,20,10
11302,1,2,2
11302,3,1,1
11302,5,3,11
11302,6,4,1
11302,10,6,5
11302,11,27,12
11302,12,7,6
11302,14,8,7
11302,16,9,8
11302,18,10,7
11302,23,12,9
11302,27,13,11
11302,30,14,4
11302,31,15,10
11302,41,28,4
11302,43,29,5
11302,44,16,8
11302,55,17,9
11302,63,18,6
11302,77,30,12
11302,81,19,2
11302,87,20,10
11303,1,2,2
11303,3,1,1
11303,5,3,11
11303,6,4,1
11303,10,6,5
11303,11,27,12
11303,12,7,6
11303,14,8,7
11303,16,9,8
11303,18,10,7
11303,23,12,9
11303,27,13,11
11303,30,14,4
11303,31,15,10
11303,41,28,4
11303,43,29,5
11303,44,16,8
11303,55,17,9
11303,63,18,6
11303,77,30,12
11303,81,19,2
11303,87,20,10
11307,1,2,2
11307,3,1,1
11307,5,3,11
11307,6,4,1
11307,10,6,5
11307,11,27,12
11307,12,7,6
11307,14,8,7
11307,16,9,8
11307,18,10,7
11307,23,12,9
11307,27,13,11
11307,30,14,4
11307,31,15,10
11307,41,28,4
11307,43,29,5
11307,44,16,8
11307,55,17,9
11307,63,18,6
11307,77,30,12
11307,81,19,2
11307,87,20,10
11308,1,2,2
11308,3,1,1
11308,6,4,1
11308,10,6,5
11308,11,27,12
11308,12,7,6
11308,14,8,7
11308,23,12,9
11308,27,13,11
11308,34,31,7
11308,38,23,8
11308,41,28,4
11308,43,29,5
11308,44,16,8
11308,46,24,9
11308,50,25,10
11308,63,18,6
11308,77,30,12
11308,81,19,2
11308,87,20,10
11308,90,22,4
11308,97,32,11
11309,1,2,2
11309,3,1,1
11309,5,3,11
11309,6,4,1
11309,10,6,5
11309,11,27,12
11309,12,7,6
11309,14,8,7
11309,16,9,8
11309,18,10,7
11309,23,12,9
11309,27,13,11
11309,30,14,4
11309,31,15,10
11309,41,28,4
11309,43,29,5
11309,44,16,8
11309,55,17,9
11309,63,18,6
11309,77,30,12
11309,81,19,2
11309,87,20,10
11310,1,2,2
11310,3,1,1
11310,5,3,11
11310,6,4,1
11310,10,6,5
11310,11,27,12
11310,12,7,6
11310,14,8,7
11310,16,9,8
11310,18,10,7
11310,23,12,9
11310,27,13,11
11310,30,14,4
11310,31,15,10
11310,41,28,4
11310,43,29,5
11310,44,16,8
11310,55,17,9
11310,63,18,6
11310,77,30,12
11310,81,19,2
11310,87,20,10
11311,1,2,2
11311,3,1,1
11311,5,3,11
11311,6,4,1
11311,10,6,5
11311,11,27,12
11311,12,7,6
11311,14,8,7
11311,16,9,8
11311,18,10,7
11311,23,12,9
11311,27,13,11
11311,30,14,4
11311,31,15,10
11311,41,28,4
11311,43,29,5
11311,44,16,8
11311,55,17,9
11311,63,18,6
11311,77,30,12
11311,81,19,2
11311,87,20,10
11315,1,2,2
11315,3,1,1
11315,5,3,11
11315,6,4,1
11315,10,6,5
11315,11,27,12
11315,12,7,6
11315,14,8,7
11315,16,9,8
11315,18,10,7
11315,23,12,9
11315,27,13,11
11315,30,14,4
11315,31,15,10
11315,41,28,4
11315,43,29,5
11315,44,16,8
11315,55,17,9
11315,63,18,6
11315,77,30,12
11315,81,19,2
11315,87,20,10
11316,1,2,2
11316,3,1,1
11316,5,3,11
11316,6,4,1
11316,10,6,5
11316,11,27,12
11316,12,7,6
11316,14,8,7
11316,16,9,8
11316,18,10,7
11316,23,12,9
11316,27,13,11
11316,30,14,4
11316,31,15,10
11316,41,28,4
11316,43,29,5
11316,44,16,8
11316,55,17,9
11316,63,18,6
11316,77,30,12
11316,81,19,2
11316,87,20,10
11317,1,2,2
11317,3,1,1
11317,5,3,11
11317,6,4,1
11317,10,6,5
11317,11,27,12
11317,12,7,6
11317,14,8,7
11317,16,9,8
11317,18,10,7
11317,23,12,9
11317,27,13,11
11317,30,14,4
11317,31,15,10
11317,41,28,4
11317,43,29,5
11317,44,16,8
11317,55,17,9
11317,63,18,6
11317,77,30,12
11317,81,19,2
11317,87,20,10
11321,1,2,2
11321,3,1,1
11321,5,3,11
11321,6,4,1
11321,10,6,5
11321,11,27,12
11321,12,7,6
11321,14,8,7
11321,16,9,8
11321,18,10,7
11321,23,12,9
11321,27,13,11
11321,30,14,4
11321,31,15,10
11321,41,28,4
11321,43,29,5
11321,44,16,8
11321,55,17,9
11321,63,18,6
11321,77,30,12
11321,81,19,2
11321,87,20,10
11322,1,2,2
11322,3,1,1
11322,5,3,11
11322,6,4,1
11322,10,6,5
11322,11,27,12
11322,12,7,6
11322,14,8,7
11322,16,9,8
11322,18,10,7
11322,23,12,9
11322,27,13,11
11322,30,14,4
11322,31,15,10
11322,41,28,4
11322,43,29,5
11322,44,16,8
11322,55,17,9
11322,63,18,6
11322,77,30,12
11322,81,19,2
11322,87,20,10
11326,1,2,2
11326,3,1,1
11326,5,3,11
11326,6,4,1
11326,10,6,5
11326,11,27,12
11326,12,7,6
11326,14,8,7
11326,16,9,8
11326,18,10,7
11326,23,12,9
11326,27,13,11
11326,30,14,4
11326,31,15,10
11326,41,28,4
11326,43,29,5
11326,44,16,8
11326,55,17,9
11326,63,18,6
11326,77,30,12
11326,81,19,2
11326,87,20,10
11327,1,2,2
11327,3,1,1
11327,5,3,11
11327,6,4,1
11327,10,6,5
11327,11,27,12
11327,12,7,6
11327,16,9,8
11327,18,10,7
11327,23,12,9
11327,27,13,11
11327,30,14,4
11327,31,15,10
11327,34,31,7
11327,41,28,4
11327,43,29,5
11327,44,16,8
11327,55,17,9
11327,63,18,6
11327,77,30,12
11327,81,19,2
11327,87,20,10
11328,1,2,2
11328,3,1,1
11328,5,3,11
11328,6,4,1
11328,10,6,5
11328,11,27,12
11328,12,7,6
11328,14,8,7
11328,16,9,8
11328,18,10,7
11328,23,12,9
11328,27,13,11
11328,30,14,4
11328,31,15,10
11328,41,28,4
11328,43,29,5
11328,44,16,8
11328,55,17,9
11328,63,18,6
11328,77,30,12
11328,81,19,2
11328,87,20,10
11329,1,2,2
11329,3,1,1
11329,5,3,11
11329,6,4,1
11329,10,6,5
11329,11,27,12
11329,12,7,6
11329,14,8,7
11329,16,9,8
11329,18,10,7
11329,23,12,9
11329,27,13,11
11329,30,14,4
11329,31,15,10
11329,41,28,4
11329,43,29,5
11329,44,16,8
11329,55,17,9
11329,63,18,6
11329,77,30,12
11329,81,19,2
11329,87,20,10
11330,1,2,2
11330,3,1,1
11330,5,3,11
11330,6,4,1
11330,10,6,5
11330,11,27,12
11330,12,7,6
11330,14,8,7
11330,16,9,8
11330,18,10,7
11330,23,12,9
11330,27,13,11
11330,30,14,4
11330,31,15,10
11330,41,28,4
11330,43,29,5
11330,44,16,8
11330,55,17,9
11330,63,18,6
11330,77,30,12
11330,81,19,2
11330,87,20,10
11334,1,2,2
11334,3,1,1
11334,5,3,11
11334,6,4,1
11334,10,6,5
11334,11,27,12
11334,12,7,6
11334,14,8,7
11334,16,9,8
11334,18,10,7
11334,23,12,9
11334,27,13,11
11334,30,14,4
11334,31,15,10
11334,41,28,4
11334,43,29,5
11334,44,16,8
11334,55,17,9
11334,63,18,6
11334,77,30,12
11334,81,19,2
11334,87,20,10
11335,1,2,2
11335,3,1,1
11335,5,3,11
11335,6,4,1
11335,10,6,5
11335,11,27,12
11335,14,8,7
11335,16,9,8
11335,18,10,7
11335,23,12,9
11335,25,33,12
11335,27,13,11
11335,30,14,4
11335,31,15,10
11335,41,28,4
11335,44,16,8
11335,50,25,10
11335,55,17,9
11335,61,32,5
11335,63,18,6
11335,67,34,2
11335,72,26,6
11336,1,2,2
11336,3,1,1
11336,5,3,11
11336,6,4,1
11336,10,6,5
11336,11,27,12
11336,12,7,6
11336,14,8,7
11336,16,9,8
11336,18,10,7
11336,23,12,9
11336,27,13,11
11336,30,14,4
11336,31,15,10
11336,41,28,4
11336,43,29,5
11336,44,16,8
11336,55,17,9
11336,63,18,6
11336,77,30,12
11336,81,19,2
11336,87,20,10
11337,1,2,2
11337,3,1,1
11337,5,3,11
11337,6,4,1
11337,10,6,5
11337,11,27,12
11337,12,7,6
11337,14,8,7
11337,16,9,8
11337,18,10,7
11337,23,12,9
11337,27,13,11
11337,30,14,4
11337,31,15,10
11337,41,28,4
11337,43,29,5
11337,44,16,8
11337,55,17,9
11337,63,18,6
11337,77,30,12
11337,81,19,2
11337,87,20,10
11338,1,2,2
11338,3,1,1
11338,5,3,11
11338,6,4,1
11338,10,6,5
11338,11,27,12
11338,12,7,6
11338,14,8,7
11338,16,9,8
11338,18,10,7
11338,23,12,9
11338,27,13,11
11338,30,14,4
11338,31,15,10
11338,41,28,4
11338,43,29,5
11338,44,16,8
11338,55,17,9
11338,63,18,6
11338,77,30,12
11338,81,19,2
11338,87,20,10
11342,1,2,2
11342,3,1,1
11342,5,3,11
11342,6,4,1
11342,10,6,5
11342,11,27,12
11342,12,7,6
11342,14,8,7
11342,16,9,8
11342,18,10,7
11342,23,12,9
11342,27,13,11
11342,30,14,4
11342,31,15,10
11342,41,28,4
11342,43,29,5
11342,44,16,8
11342,55,17,9
11342,63,18,6
11342,77,30,12
11342,81,19,2
11342,87,20,10
11465,1,2,2
11465,3,1,1
11465,5,3,11
11465,6,4,1
11465,10,6,5
11465,11,27,12
11465,12,7,6
11465,14,8,7
11465,16,9,8
11465,18,10,7
11465,23,12,9
11465,27,13,11
11465,30,14,4
11465,31,15,10
11465,41,28,4
11465,43,29,5
11465,44,16,8
11465,55,17,9
11465,63,18,6
11465,77,30,12
11465,81,19,2
11465,87,20,10
11466,1,2,2
11466,3,1,1
11466,5,3,11
11466,6,4,1
11466,10,6,5
11466,11,27,12
11466,12,7,6
11466,14,8,7
11466,16,9,8
11466,18,10,7
11466,23,12,9
11466,27,13,11
11466,30,14,4
11466,31,15,10
11466,41,28,4
11466,43,29,5
11466,44,16,8
11466,55,17,9
11466,63,18,6
11466,77,30,12
11466,81,19,2
11466,87,20,10
11467,1,2,2
11467,3,1,1
11467,5,3,11
11467,6,4,1
11467,10,6,5
11467,11,27,12
11467,12,7,6
11467,14,8,7
11467,16,9,8
11467,18,10,7
11467,23,12,9
11467,27,13,11
11467,30,14,4
11467,31,15,10
11467,41,28,4
11467,43,29,5
11467,44,16,8
11467,55,17,9
11467,63,18,6
11467,77,30,12
11467,81,19,2
11467,87,20,10
11468,1,2,2
11468,3,1,1
11468,5,3,11
11468,6,4,1
11468,10,6,5
11468,11,27,12
11468,12,7,6
11468,14,8,7
11468,16,9,8
11468,18,10,7
11468,23,12,9
11468,27,13,11
11468,30,14,4
11468,31,15,10
11468,41,28,4
11468,43,29,5
11468,44,16,8
11468,55,17,9
11468,63,18,6
11468,77,30,12
11468,81,19,2
11468,87,20,10
11469,1,2,2
11469,3,1,1
11469,5,3,11
11469,6,4,1
11469,10,6,5
11469,11,27,12
11469,12,7,6
11469,14,8,7
11469,16,9,8
11469,18,10,7
11469,23,12,9
11469,27,13,11
11469,30,14,4
11469,31,15,10
11469,41,28,4
11469,43,29,5
11469,44,16,8
11469,55,17,9
11469,63,18,6
11469,77,30,12
11469,81,19,2
11469,87,20,10
11470,1,2,2
11470,3,1,1
11470,5,3,11
11470,6,4,1
11470,10,6,5
11470,11,27,12
11470,12,7,6
11470,14,8,7
11470,16,9,8
11470,18,10,7
11470,23,12,9
11470,27,13,11
11470,30,14,4
11470,31,15,10
11470,41,28,4
11470,43,29,5
11470,44,16,8
11470,55,17,9
11470,63,18,6
11470,77,30,12
11470,81,19,2
11470,87,20,10
