session_key,ts,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction
9869,2025-11-09 18:14:20.635+02,17.90,31.20,71.00,929.90,0,2.70,154
9869,2025-11-09 18:15:20.634+02,17.80,30.70,72.00,930.00,0,2.20,203
9869,2025-11-09 18:16:20.641+02,17.80,30.40,73.00,929.90,0,2.10,194
9869,2025-11-09 18:17:20.633+02,17.60,30.00,74.00,929.90,0,1.70,141
9869,2025-11-09 18:18:20.635+02,17.50,29.80,73.00,929.90,0,2.40,203
9869,2025-11-09 18:19:20.634+02,17.40,29.70,73.00,929.90,0,2.20,196
9869,2025-11-09 18:20:20.634+02,17.20,29.70,73.00,929.80,0,1.70,206
9869,2025-11-09 18:21:20.634+02,17.10,29.70,73.00,929.80,0,1.70,153
9869,2025-11-09 18:22:20.647+02,17.00,29.60,73.00,930.00,0,2.40,189
9869,2025-11-09 18:23:20.64+02,17.00,29.50,73.00,929.90,0,2.20,156
9869,2025-11-09 18:24:20.656+02,17.00,29.50,74.00,929.90,0,1.50,200
9869,2025-11-09 18:25:20.665+02,17.00,29.50,74.00,929.90,0,1.60,190
9869,2025-11-09 18:26:20.678+02,17.10,29.50,75.00,929.90,0,0.80,0
9869,2025-11-09 18:27:20.701+02,17.10,29.80,74.00,929.90,0,0.60,335
9869,2025-11-09 18:28:20.691+02,17.00,29.80,73.00,929.90,0,1.00,147
9869,2025-11-09 18:29:20.691+02,17.00,29.70,73.00,929.90,0,0.90,181
9869,2025-11-09 18:30:20.707+02,17.00,29.60,73.00,929.90,0,1.30,183
9869,2025-11-09 18:31:20.723+02,16.90,29.40,74.00,929.90,0,1.20,128
9869,2025-11-09 18:32:20.737+02,16.80,29.40,75.00,930.00,0,1.80,202
9869,2025-11-09 18:33:20.73+02,16.80,29.30,74.00,929.90,0,1.00,177
9869,2025-11-09 18:34:20.727+02,16.80,29.40,75.00,929.90,0,1.00,199
9869,2025-11-09 18:35:20.755+02,16.70,29.50,75.00,930.00,0,1.70,161
9869,2025-11-09 18:36:20.774+02,16.70,29.80,75.00,929.90,0,0.90,194
9869,2025-11-09 18:37:20.778+02,16.60,29.80,73.00,929.90,0,1.60,206
9869,2025-11-09 18:38:20.777+02,16.60,29.80,73.00,929.90,0,1.80,176
9869,2025-11-09 18:39:20.775+02,16.60,29.90,72.00,929.90,0,1.60,177
9869,2025-11-09 18:40:20.768+02,16.70,30.10,72.00,929.90,0,2.20,167
9869,2025-11-09 18:41:20.771+02,16.90,30.40,72.00,929.80,0,0.70,161
9869,2025-11-09 18:42:20.764+02,17.00,30.40,71.00,929.90,0,1.30,129
9869,2025-11-09 18:43:20.777+02,17.00,30.40,71.00,929.90,0,1.20,178
9869,2025-11-09 18:44:20.779+02,17.10,30.50,72.00,929.90,0,2.10,138
9869,2025-11-09 18:45:20.772+02,17.10,30.40,72.00,929.90,0,2.40,197
9869,2025-11-09 18:46:20.782+02,17.10,30.40,73.00,929.90,0,1.60,133
9869,2025-11-09 18:47:20.778+02,17.20,30.70,72.00,929.90,0,0.70,171
9869,2025-11-09 18:48:20.784+02,17.30,31.00,71.00,929.80,0,0.60,162
9869,2025-11-09 18:49:20.787+02,17.30,31.10,70.00,929.80,0,1.00,125
9869,2025-11-09 18:50:20.793+02,17.40,30.90,70.00,929.80,0,1.10,203
9869,2025-11-09 18:51:20.817+02,17.50,30.80,71.00,929.80,0,0.90,154
9869,2025-11-09 18:52:20.836+02,17.40,31.00,70.00,929.90,0,0.90,170
9869,2025-11-09 18:53:20.836+02,17.40,31.20,70.00,929.80,0,1.10,144
9869,2025-11-09 18:54:20.836+02,17.50,31.10,70.00,929.80,0,1.10,212
9869,2025-11-09 18:55:20.833+02,17.50,30.70,70.00,929.80,0,1.90,149
9869,2025-11-09 18:56:20.845+02,17.50,30.70,70.00,929.90,0,1.10,162
9869,2025-11-09 18:57:20.868+02,17.50,30.80,70.00,929.80,0,0.90,122
9869,2025-11-09 18:58:20.884+02,17.50,30.90,69.00,929.70,0,0.40,130
9869,2025-11-09 18:59:20.887+02,17.50,30.90,69.00,929.80,0,1.40,149
9869,2025-11-09 19:00:20.867+02,17.50,30.80,70.00,929.80,0,1.10,171
9869,2025-11-09 19:01:20.88+02,17.50,31.10,70.00,929.90,0,0.60,162
9869,2025-11-09 19:02:20.888+02,17.50,30.70,70.00,929.80,0,1.70,0
9869,2025-11-09 19:03:20.886+02,17.50,30.80,69.00,929.80,0,0.40,123
9869,2025-11-09 19:04:20.899+02,17.50,30.70,70.00,929.90,0,1.70,158
9869,2025-11-09 19:05:20.919+02,17.50,30.70,70.00,929.80,0,1.90,161
9869,2025-11-09 19:06:20.924+02,17.50,30.60,70.00,929.90,0,1.10,140
9869,2025-11-09 19:07:20.922+02,17.50,30.50,70.00,929.80,0,1.40,175
9869,2025-11-09 19:08:20.924+02,17.40,30.50,70.00,929.90,0,1.80,152
9869,2025-11-09 19:09:20.925+02,17.40,30.50,70.00,929.90,0,1.30,118
9869,2025-11-09 19:10:20.928+02,17.40,30.50,71.00,929.90,0,1.30,139
9869,2025-11-09 19:11:20.923+02,17.40,30.40,71.00,929.90,0,1.50,155
9869,2025-11-09 19:12:20.924+02,17.30,30.50,71.00,929.90,0,1.80,219
9869,2025-11-09 19:13:20.921+02,17.30,30.40,70.00,929.80,0,2.00,192
9869,2025-11-09 19:14:20.933+02,17.30,30.30,71.00,929.90,0,1.70,220
9869,2025-11-09 19:15:20.932+02,17.20,30.50,71.00,929.90,0,1.00,169
9869,2025-11-09 19:16:20.94+02,17.30,30.50,70.00,929.80,0,1.20,181
9869,2025-11-09 19:17:20.922+02,17.30,30.20,70.00,929.90,0,1.50,182
9869,2025-11-09 19:18:20.933+02,17.30,30.10,70.00,929.80,0,0.90,143
9869,2025-11-09 19:19:20.928+02,17.30,30.10,70.00,929.90,0,0.90,0
9869,2025-11-09 19:20:20.934+02,17.30,30.10,69.00,929.90,0,2.10,173
9869,2025-11-09 19:21:20.938+02,17.30,30.20,69.00,929.90,0,1.80,174
9869,2025-11-09 19:22:20.936+02,17.40,30.30,69.00,929.80,0,1.20,179
9869,2025-11-09 19:23:20.929+02,17.50,30.40,69.00,929.80,0,1.30,212
9869,2025-11-09 19:24:20.935+02,17.50,30.40,69.00,929.80,0,0.90,353
9869,2025-11-09 19:25:20.936+02,17.50,30.70,68.00,929.80,0,0.60,181
9869,2025-11-09 19:26:20.936+02,17.50,30.70,68.00,929.80,0,1.50,173
9869,2025-11-09 19:27:20.936+02,17.60,30.80,68.00,929.70,0,0.40,0
9869,2025-11-09 19:28:20.936+02,17.60,31.00,67.00,929.80,0,2.00,197
9869,2025-11-09 19:29:20.955+02,17.60,30.90,68.00,929.70,0,1.90,157
9869,2025-11-09 19:30:20.958+02,17.60,31.30,68.00,929.70,0,1.50,158
9869,2025-11-09 19:31:20.976+02,17.60,31.30,68.00,929.70,0,2.20,168
9869,2025-11-09 19:32:20.969+02,17.60,31.40,69.00,929.70,0,1.30,150
9869,2025-11-09 19:33:20.98+02,17.70,31.40,68.00,929.70,0,1.10,160
9869,2025-11-09 19:34:21.038+02,17.70,31.70,67.00,929.60,0,1.50,165
9869,2025-11-09 19:35:21.006+02,17.70,31.70,67.00,929.60,0,1.90,185
9869,2025-11-09 19:36:21.008+02,17.70,31.50,68.00,929.60,0,1.30,149
9869,2025-11-09 19:37:21.01+02,17.70,31.10,67.00,929.70,0,1.60,181
9869,2025-11-09 19:38:21.01+02,17.70,31.10,67.00,929.60,0,1.60,170
9869,2025-11-09 19:39:21.008+02,17.60,30.80,69.00,929.70,0,1.80,179
9869,2025-11-09 19:40:21.03+02,17.60,31.00,68.00,929.70,0,1.50,220
9869,2025-11-09 19:41:21.04+02,17.50,31.10,68.00,929.70,0,1.70,174
9869,2025-11-09 19:42:21.053+02,17.50,31.20,68.00,929.60,0,1.40,0
9869,2025-11-09 19:43:21.054+02,17.50,31.10,68.00,929.60,0,0.70,164
9869,2025-11-09 19:44:21.081+02,17.50,31.00,67.00,929.60,0,1.10,257
9869,2025-11-09 19:45:21.076+02,17.50,30.80,68.00,929.60,0,1.50,140
9869,2025-11-09 19:46:21.074+02,17.40,30.90,68.00,929.70,0,1.10,194
9869,2025-11-09 19:47:21.077+02,17.50,30.90,68.00,929.60,0,1.50,204
9869,2025-11-09 19:48:21.064+02,17.50,30.80,68.00,929.60,0,0.60,127
9869,2025-11-09 19:49:21.08+02,17.40,30.40,68.00,929.60,0,1.70,188
9869,2025-11-09 19:50:21.079+02,17.40,30.30,69.00,929.60,0,2.40,167
9869,2025-11-09 19:51:21.067+02,17.40,30.30,69.00,929.60,0,1.30,143
9869,2025-11-09 19:52:21.079+02,17.30,30.30,70.00,929.60,0,1.70,199
9869,2025-11-09 19:53:21.083+02,17.30,30.30,70.00,929.60,0,2.40,175
9869,2025-11-09 19:54:21.073+02,17.30,30.20,71.00,929.50,0,1.00,183
9869,2025-11-09 19:55:21.085+02,17.20,30.20,71.00,929.50,0,1.70,201
9869,2025-11-09 19:56:21.085+02,17.20,30.10,71.00,929.60,0,1.40,139
9869,2025-11-09 19:57:21.079+02,17.20,30.30,70.00,929.40,0,1.00,170
9869,2025-11-09 19:58:21.087+02,17.20,30.30,70.00,929.50,0,1.20,196
9869,2025-11-09 19:59:21.077+02,17.20,30.20,71.00,929.40,0,1.70,140
9869,2025-11-09 20:00:21.078+02,17.20,30.20,71.00,929.40,0,1.30,132
9869,2025-11-09 20:01:21.088+02,17.20,30.20,71.00,929.60,0,1.50,187
9869,2025-11-09 20:02:21.092+02,17.20,30.20,71.00,929.50,0,1.80,167
9869,2025-11-09 20:03:21.093+02,17.10,30.00,71.00,929.50,0,2.00,187
9869,2025-11-09 20:04:21.09+02,17.10,30.20,71.00,929.50,0,1.60,183
9869,2025-11-09 20:05:21.094+02,17.10,30.30,71.00,929.30,0,1.10,156
9869,2025-11-09 20:06:21.086+02,17.10,30.60,70.00,929.40,0,0.90,204
9869,2025-11-09 20:07:21.213+02,17.20,30.60,69.00,929.40,0,1.00,161
9869,2025-11-09 20:08:21.217+02,17.20,30.50,69.00,929.40,0,2.20,150
9869,2025-11-09 20:09:21.237+02,17.20,30.40,70.00,929.40,0,1.90,143
9869,2025-11-09 20:10:21.24+02,17.30,30.60,70.00,929.40,0,1.30,126
9869,2025-11-09 20:11:21.254+02,17.40,30.80,71.00,929.40,0,2.70,156
9869,2025-11-09 20:12:21.265+02,17.50,31.20,71.00,929.40,0,1.20,168
9869,2025-11-09 20:13:21.265+02,17.50,31.40,70.00,929.50,0,1.90,171
9869,2025-11-09 20:14:21.277+02,17.50,31.40,70.00,929.40,0,1.70,0
9869,2025-11-09 20:15:21.271+02,17.50,31.40,70.00,929.40,0,0.90,170
9869,2025-11-09 20:16:21.261+02,17.40,31.50,70.00,929.50,0,1.70,171
9869,2025-11-09 20:17:21.265+02,17.40,31.40,70.00,929.40,0,2.00,194
9869,2025-11-09 20:18:21.261+02,17.50,31.10,71.00,929.50,0,1.70,207
9869,2025-11-09 20:19:21.278+02,17.50,31.10,71.00,929.50,0,1.70,165
9869,2025-11-09 20:20:21.285+02,17.40,31.40,71.00,929.40,0,1.90,267
9869,2025-11-09 20:21:21.297+02,17.50,31.80,70.00,929.40,0,1.80,182
9869,2025-11-09 20:22:21.317+02,17.50,31.80,70.00,929.40,0,2.80,169
9869,2025-11-09 20:23:21.315+02,17.40,31.20,72.00,929.40,0,2.90,245
9869,2025-11-09 20:24:21.317+02,17.30,31.20,72.00,929.50,0,1.80,198
9869,2025-11-09 20:25:21.325+02,17.20,31.00,72.00,929.50,0,2.70,194
9869,2025-11-09 20:26:21.318+02,17.30,31.00,72.00,929.50,0,2.50,128
9869,2025-11-09 20:27:21.343+02,17.30,30.90,72.00,929.50,0,1.40,203
9869,2025-11-09 20:28:21.364+02,17.20,31.00,72.00,929.50,0,1.60,144
9869,2025-11-09 20:29:21.353+02,17.30,31.00,72.00,929.40,0,1.40,179
9869,2025-11-09 20:30:21.362+02,17.30,31.00,72.00,929.40,0,2.10,146
9869,2025-11-09 20:31:21.367+02,17.20,31.00,72.00,929.40,0,1.90,130
9869,2025-11-09 20:32:21.361+02,17.20,31.20,71.00,929.40,0,1.80,148
9869,2025-11-09 20:33:21.363+02,17.20,31.30,71.00,929.50,0,1.40,155
9869,2025-11-09 20:34:21.372+02,17.20,31.30,72.00,929.50,0,1.90,165
9869,2025-11-09 20:35:21.399+02,17.40,31.50,71.00,929.50,0,1.10,190
9869,2025-11-09 20:36:21.402+02,17.40,31.50,71.00,929.50,0,2.10,189
9869,2025-11-09 20:37:21.408+02,17.40,31.30,70.00,929.40,0,1.00,122
9869,2025-11-09 20:38:21.409+02,17.40,31.40,70.00,929.40,0,0.70,196
9870,2025-10-24 21:17:54.621+03,22.50,46.90,34.00,783.80,0,1.00,148
9870,2025-10-24 21:18:15.78+03,22.90,46.90,34.00,783.80,0,1.00,148
9870,2025-10-24 21:19:15.781+03,22.90,47.40,34.00,783.80,0,1.00,267
9870,2025-10-24 21:20:15.8+03,23.00,47.60,33.00,783.70,0,1.80,26
9870,2025-10-24 21:21:15.814+03,23.10,47.60,33.00,783.70,0,2.40,347
9870,2025-10-24 21:22:15.796+03,23.20,48.20,33.00,783.70,0,1.70,267
9870,2025-10-24 21:23:15.796+03,23.10,48.30,33.00,783.80,0,1.90,268
9870,2025-10-24 21:24:15.814+03,23.10,48.20,34.00,783.80,0,2.60,337
9870,2025-10-24 21:25:15.813+03,23.10,47.60,34.00,783.70,0,0.60,0
9870,2025-10-24 21:29:36.589+03,23.10,48.20,34.00,783.50,0,1.60,287
9871,2025-10-25 00:45:19.32+03,25.50,44.40,25.00,781.10,0,1.30,305
9871,2025-10-25 00:46:16.57+03,25.60,44.30,26.00,781.10,0,1.10,302
9871,2025-10-25 00:47:16.571+03,25.60,44.40,25.00,781.20,0,0.70,246
9871,2025-10-25 00:48:16.571+03,25.60,44.20,25.00,781.10,0,1.70,90
9871,2025-10-25 00:49:16.581+03,25.50,43.70,25.00,781.10,0,0.80,0
9871,2025-10-25 00:50:16.593+03,25.50,43.70,26.00,781.10,0,0.00,162
9871,2025-10-25 00:51:16.619+03,25.70,43.80,26.00,781.10,0,0.80,342
9871,2025-10-25 00:52:16.619+03,25.70,43.80,26.00,781.10,0,0.80,278
9871,2025-10-25 00:53:16.613+03,25.60,43.90,25.00,781.10,0,1.10,263
9871,2025-10-25 00:54:16.613+03,25.60,43.80,25.00,781.10,0,1.40,154
9871,2025-10-25 00:55:16.638+03,25.60,43.70,25.00,781.10,0,0.60,167
9871,2025-10-25 00:56:16.654+03,25.60,43.80,25.00,781.00,0,1.60,141
9871,2025-10-25 00:57:16.654+03,25.60,43.70,26.00,781.00,0,1.90,199
9871,2025-10-25 00:58:16.655+03,25.60,43.70,26.00,781.10,0,1.00,32
9871,2025-10-25 00:59:16.655+03,25.70,43.40,25.00,781.00,0,0.30,36
9871,2025-10-25 01:00:16.655+03,25.60,43.30,25.00,781.10,0,1.60,113
9871,2025-10-25 01:01:16.655+03,25.70,43.30,26.00,781.00,0,0.70,131
9871,2025-10-25 01:02:16.653+03,25.70,43.00,26.00,781.00,0,1.50,133
9871,2025-10-25 01:03:16.656+03,25.60,42.90,25.00,781.00,0,2.20,53
9871,2025-10-25 01:04:16.647+03,25.60,42.50,26.00,781.00,0,1.40,123
9871,2025-10-25 01:05:16.65+03,25.70,42.50,26.00,781.00,0,1.20,0
9871,2025-10-25 01:06:16.666+03,25.70,42.60,25.00,781.00,0,0.00,203
9871,2025-10-25 01:07:16.651+03,25.50,42.10,26.00,781.00,0,0.60,60
9871,2025-10-25 01:08:16.667+03,25.50,42.10,26.00,781.10,0,0.40,285
9871,2025-10-25 01:09:16.661+03,25.60,42.10,26.00,780.90,0,0.60,244
9871,2025-10-25 01:10:16.67+03,25.60,42.00,26.00,781.00,0,0.70,261
9871,2025-10-25 01:11:16.746+03,25.50,41.90,26.00,781.00,0,1.80,287
9871,2025-10-25 01:12:16.714+03,25.50,41.90,26.00,781.00,0,1.80,274
9871,2025-10-25 01:13:16.717+03,25.60,41.70,26.00,781.00,0,0.80,211
9871,2025-10-25 01:14:16.743+03,25.50,41.70,26.00,780.90,0,1.80,224
9871,2025-10-25 01:15:16.745+03,25.50,41.70,26.00,781.00,0,1.30,140
9871,2025-10-25 01:16:16.764+03,25.50,41.70,26.00,780.90,0,1.50,163
9871,2025-10-25 01:17:16.759+03,25.50,41.30,26.00,781.00,0,1.80,75
9871,2025-10-25 01:18:16.772+03,25.50,41.10,26.00,781.00,0,1.00,106
9871,2025-10-25 01:19:16.794+03,25.70,40.20,26.00,780.90,0,0.70,0
9871,2025-10-25 01:20:16.797+03,25.60,39.80,26.00,781.00,0,1.60,219
9871,2025-10-25 01:21:16.804+03,25.60,39.90,26.00,781.00,0,1.50,256
9871,2025-10-25 01:22:16.792+03,25.60,39.60,26.00,781.00,0,1.70,278
9871,2025-10-25 01:23:16.792+03,25.50,39.10,26.00,780.90,0,1.00,263
9871,2025-10-25 01:24:16.871+03,25.40,38.90,26.00,781.00,0,0.30,187
9871,2025-10-25 01:25:16.802+03,25.40,38.30,27.00,780.90,0,0.60,161
9871,2025-10-25 01:26:16.865+03,25.30,38.00,27.00,780.80,0,1.20,0
9871,2025-10-25 01:27:16.796+03,25.30,38.00,27.00,780.90,0,0.00,285
9871,2025-10-25 01:28:16.812+03,25.20,38.00,27.00,781.00,0,1.10,317
9871,2025-10-25 01:29:16.803+03,25.20,38.70,26.00,780.80,0,2.20,308
9871,2025-10-25 01:30:16.804+03,25.20,38.20,27.00,780.90,0,1.40,229
9871,2025-10-25 01:31:16.804+03,25.10,38.10,27.00,780.90,0,1.30,285
9871,2025-10-25 01:32:16.804+03,25.10,38.10,27.00,780.90,0,1.40,79
9871,2025-10-25 01:33:16.804+03,25.10,38.00,27.00,780.90,0,0.80,141
9871,2025-10-25 01:34:16.804+03,25.10,37.50,27.00,780.80,0,1.00,175
9871,2025-10-25 01:35:16.82+03,25.30,37.50,27.00,780.90,0,1.40,242
9871,2025-10-25 01:36:16.805+03,25.40,37.40,27.00,780.80,0,1.10,235
9871,2025-10-25 01:37:16.821+03,25.50,37.20,27.00,780.80,0,1.60,249
9871,2025-10-25 01:38:16.814+03,25.50,37.00,27.00,780.80,0,2.00,243
9871,2025-10-25 01:39:16.814+03,25.40,37.00,27.00,780.90,0,1.30,196
9871,2025-10-25 01:40:16.83+03,25.40,36.80,27.00,780.80,0,1.40,130
9871,2025-10-25 01:41:16.831+03,25.30,36.60,27.00,780.90,0,1.10,244
9871,2025-10-25 01:42:16.847+03,25.30,36.50,27.00,780.80,0,1.10,0
9871,2025-10-25 01:43:16.863+03,25.10,36.60,27.00,780.80,0,0.70,130
9871,2025-10-25 01:44:16.854+03,25.10,36.60,27.00,780.90,0,1.70,172
9871,2025-10-25 01:45:16.851+03,25.10,36.20,26.00,780.80,0,0.90,211
9871,2025-10-25 01:46:16.86+03,25.00,36.10,27.00,780.90,0,0.80,135
9871,2025-10-25 01:47:16.86+03,25.00,36.20,27.00,780.90,0,1.10,263
9871,2025-10-25 01:48:16.861+03,25.20,36.20,27.00,780.80,0,1.70,127
9871,2025-10-25 01:49:16.861+03,25.10,35.70,27.00,780.80,0,1.10,79
9871,2025-10-25 01:50:16.871+03,25.30,35.60,27.00,780.90,0,0.40,359
9871,2025-10-25 01:51:16.887+03,25.30,36.00,27.00,780.90,0,0.40,103
9871,2025-10-25 01:52:16.918+03,25.20,36.00,27.00,780.90,0,0.60,270
9871,2025-10-25 01:53:16.919+03,25.10,36.00,27.00,780.90,0,1.10,313
9871,2025-10-25 01:54:16.909+03,25.10,36.00,27.00,780.80,0,1.50,328
9871,2025-10-25 01:55:16.909+03,25.10,35.80,27.00,780.90,0,1.00,245
9871,2025-10-25 01:56:16.925+03,25.10,35.60,27.00,780.70,0,1.30,289
9871,2025-10-25 01:57:16.935+03,25.30,35.80,27.00,780.80,0,1.10,141
9871,2025-10-25 01:58:16.935+03,25.20,35.80,27.00,780.90,0,2.50,92
9871,2025-10-25 01:59:16.935+03,25.30,35.70,26.00,780.90,0,1.30,0
9871,2025-10-25 02:00:16.942+03,25.30,35.30,26.00,780.90,0,0.90,67
9871,2025-10-25 02:01:16.942+03,25.30,35.20,26.00,781.00,0,1.10,126
9871,2025-10-25 02:02:16.958+03,25.10,35.10,26.00,781.00,0,1.50,141
9871,2025-10-25 02:03:16.958+03,25.10,35.10,26.00,780.90,0,1.30,126
9871,2025-10-25 02:04:16.943+03,25.00,34.90,26.00,781.00,0,1.00,154
9871,2025-10-25 02:05:16.952+03,25.00,34.50,26.00,780.90,0,0.70,60
9871,2025-10-25 02:06:16.952+03,25.10,34.50,26.00,780.90,0,0.70,92
9871,2025-10-25 02:07:16.956+03,25.00,34.50,26.00,780.90,0,1.30,116
9871,2025-10-25 02:08:16.956+03,25.00,34.50,26.00,780.80,0,1.60,74
9872,2025-10-25 20:16:21.056+03,22.50,42.90,38.00,784.30,0,1.30,250
9872,2025-10-25 20:17:21.088+03,22.50,43.30,39.00,784.20,0,0.90,176
9872,2025-10-25 20:18:21.094+03,22.50,43.20,38.00,784.20,0,2.00,281
9872,2025-10-25 20:19:21.092+03,22.50,43.30,37.00,784.20,0,1.60,308
9872,2025-10-25 20:20:21.095+03,22.60,44.40,37.00,784.10,0,1.20,151
9872,2025-10-25 20:21:21.111+03,22.60,44.60,36.00,784.10,0,2.30,122
9872,2025-10-25 20:22:21.111+03,22.70,44.30,37.00,784.20,0,2.90,0
9872,2025-10-25 20:23:21.111+03,22.80,44.10,36.00,784.10,0,1.10,321
9872,2025-10-25 20:24:21.111+03,22.80,43.90,37.00,784.10,0,1.80,289
9872,2025-10-25 20:25:21.127+03,22.70,43.90,37.00,784.00,0,1.70,310
9872,2025-10-25 20:26:21.123+03,22.50,43.60,38.00,784.10,0,2.10,271
9872,2025-10-25 20:27:21.123+03,22.60,43.80,38.00,784.10,0,1.30,282
9872,2025-10-25 20:28:21.139+03,22.60,43.80,38.00,784.00,0,1.10,284
9872,2025-10-25 20:29:21.155+03,22.60,43.80,38.00,784.10,0,0.80,6
9872,2025-10-25 20:30:21.14+03,22.70,43.80,38.00,784.00,0,0.50,192
9872,2025-10-25 20:31:21.144+03,22.80,44.70,36.00,784.00,0,1.10,174
9872,2025-10-25 20:32:21.15+03,22.90,44.70,36.00,784.00,0,2.20,248
9872,2025-10-25 20:33:21.144+03,23.10,45.10,36.00,784.00,0,1.70,341
9872,2025-10-25 20:34:21.148+03,23.10,45.50,35.00,783.90,0,1.70,340
9872,2025-10-25 20:35:21.145+03,23.20,45.20,35.00,784.00,0,1.40,260
9872,2025-10-25 20:36:21.151+03,23.20,45.20,35.00,784.00,0,3.20,263
9872,2025-10-25 20:37:21.152+03,23.20,45.30,35.00,783.90,0,2.20,248
9872,2025-10-25 20:38:21.149+03,23.10,45.50,35.00,783.90,0,3.30,275
9872,2025-10-25 20:39:21.146+03,23.00,45.40,35.00,783.90,0,3.50,232
9872,2025-10-25 20:40:21.158+03,23.00,45.40,36.00,783.70,0,2.40,259
9872,2025-10-25 20:41:21.156+03,23.10,45.50,36.00,783.80,0,2.00,271
9872,2025-10-25 20:42:21.162+03,23.30,45.80,36.00,783.90,0,2.50,237
9872,2025-10-25 20:43:21.162+03,23.40,45.80,36.00,783.90,0,2.40,238
9872,2025-10-25 20:44:21.158+03,23.40,45.70,36.00,783.80,0,1.20,245
9872,2025-10-25 20:45:21.159+03,23.50,45.30,36.00,783.80,0,1.10,217
9872,2025-10-25 20:46:21.153+03,23.50,45.30,36.00,783.80,0,2.00,220
9872,2025-10-25 20:47:21.163+03,23.50,45.60,37.00,783.70,0,2.20,269
9872,2025-10-25 20:48:21.157+03,23.50,45.60,37.00,783.70,0,1.10,290
9872,2025-10-25 20:49:21.163+03,23.50,46.10,36.00,783.80,0,0.00,250
9872,2025-10-25 20:50:21.163+03,23.60,46.10,35.00,783.60,0,0.00,216
9872,2025-10-25 20:51:21.163+03,23.80,46.60,35.00,783.70,0,1.70,281
9872,2025-10-25 20:52:21.158+03,23.70,45.80,36.00,783.70,0,2.50,286
9872,2025-10-25 20:53:21.16+03,23.50,45.60,37.00,783.80,0,2.20,267
9872,2025-10-25 20:54:21.265+03,23.50,45.30,37.00,783.80,0,1.60,259
9872,2025-10-25 20:55:21.284+03,23.50,45.30,38.00,783.70,0,1.50,255
9872,2025-10-25 20:56:21.296+03,23.50,45.70,38.00,783.60,0,0.90,265
9872,2025-10-25 20:57:21.29+03,23.50,45.80,38.00,783.60,0,0.00,279
9872,2025-10-25 20:58:21.296+03,23.40,46.50,37.00,783.60,0,0.60,315
9872,2025-10-25 20:59:21.3+03,23.40,46.70,37.00,783.60,0,2.30,209
9872,2025-10-25 21:00:21.294+03,23.50,46.80,37.00,783.60,0,2.40,180
9872,2025-10-25 21:01:21.305+03,23.50,46.90,37.00,783.60,0,1.00,234
9872,2025-10-25 21:02:21.29+03,23.50,46.90,37.00,783.60,0,2.60,262
9872,2025-10-25 21:03:21.292+03,23.40,46.90,38.00,783.60,0,2.30,311
9872,2025-10-25 21:04:21.292+03,23.40,46.60,38.00,783.60,0,1.40,172
9872,2025-10-25 21:05:21.292+03,23.50,46.90,37.00,783.50,0,0.70,79
9872,2025-10-25 21:06:21.305+03,23.60,47.10,37.00,783.60,0,1.00,40
9872,2025-10-25 21:07:21.296+03,23.70,47.10,37.00,783.50,0,0.80,316
9872,2025-10-25 21:08:21.297+03,23.80,47.20,36.00,783.40,0,1.80,258
9872,2025-10-25 21:09:21.309+03,23.80,47.40,37.00,783.40,0,2.20,296
9872,2025-10-25 21:10:21.31+03,23.80,47.40,37.00,783.50,0,1.60,255
9872,2025-10-25 21:11:21.303+03,23.80,47.40,35.00,783.40,0,2.90,258
9872,2025-10-25 21:12:21.3+03,23.70,46.90,36.00,783.50,0,2.60,283
9872,2025-10-25 21:13:21.295+03,23.70,46.90,36.00,783.40,0,2.60,263
9872,2025-10-25 21:14:21.306+03,23.70,47.10,36.00,783.30,0,2.40,268
9872,2025-10-25 21:15:21.301+03,23.70,47.00,36.00,783.30,0,3.40,271
9872,2025-10-25 21:16:21.317+03,23.80,46.60,37.00,783.30,0,3.30,287
9872,2025-10-25 21:17:21.308+03,23.90,46.60,35.00,783.30,0,1.90,289
9872,2025-10-25 21:18:21.308+03,23.90,46.50,36.00,783.30,0,1.90,267
9872,2025-10-25 21:19:21.308+03,23.90,46.70,36.00,783.30,0,2.20,260
9872,2025-10-25 21:20:21.317+03,24.00,46.70,35.00,783.30,0,1.70,259
9872,2025-10-25 21:21:21.318+03,24.00,47.00,35.00,783.20,0,1.30,263
9872,2025-10-25 21:22:21.307+03,24.00,47.40,34.00,783.20,0,2.10,254
9872,2025-10-25 21:23:21.307+03,23.90,47.60,33.00,783.20,0,2.00,0
9872,2025-10-25 21:24:21.313+03,23.80,47.50,33.00,783.20,0,1.60,309
9872,2025-10-25 21:25:21.307+03,23.90,47.50,34.00,783.20,0,1.50,271
9872,2025-10-25 21:26:21.316+03,24.00,47.50,34.00,783.20,0,2.00,253
9872,2025-10-25 21:27:21.335+03,24.00,47.00,35.00,783.20,0,1.50,250
9872,2025-10-25 21:28:21.339+03,24.10,47.10,36.00,783.10,0,1.50,250
9872,2025-10-25 21:29:21.342+03,24.00,47.30,36.00,783.20,0,0.80,240
9872,2025-10-25 21:30:21.364+03,24.00,47.60,35.00,783.10,0,1.00,239
9872,2025-10-25 21:31:21.36+03,23.90,48.10,35.00,783.10,0,1.90,261
9872,2025-10-25 21:32:21.362+03,23.80,48.20,35.00,782.90,0,1.60,24
9872,2025-10-25 21:33:21.393+03,23.90,48.40,34.00,783.00,0,1.00,130
